ID,InChIKey,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,PredictedSolubility,Residual,AbsoluteResidual,Name,SMILES,abs_residual,MolWt_diff,MolLogP_diff,TPSA_diff,HBA_diff,HBD_diff,Rotatable_diff,rdkit_valid,has_metal,formal_charge,is_charged,atom_count,heavy_atom_count_rdkit,component_count,is_multicomponent,carbon_count,high_mw_95,high_mw_99,high_logp_95,high_logp_99,large_structure_95,large_structure_99,multicomponent_record,extreme_residual_95,extreme_residual_99,id_occurrences,repeated_id,smiles_occurrences,repeated_smiles,single_component,multicomponent,metal_free,neutral,high_mw,very_high_mw,high_logp,very_high_logp,candidate_single_component,candidate_single_neutral,candidate_standard_domain,candidate_conservative_domain,excluded_multicomponent,excluded_metal,excluded_charged,excluded_high_mw,excluded_high_logp
A-962,OWESJVSXFRLVFC-UHFFFAOYSA-L,0.1236633717,0.0,1,G1,263.272,-1.274,-1.6782704594463804,1.8019338311463804,1.8019338311463804,barium(2+) ion diphosphinate,[Ba++].[O-]P=O.[O-]P=O,1.8019338311463804,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,7,7,3,True,0,False,False,False,False,False,False,True,False,False,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
A-2627,KGLSETWPYVUTQX-UHFFFAOYSA-N,-6.4917192558000005,0.0,1,G1,465.38300000000015,5.349800000000004,-4.690841439383243,-1.8008778164167571,1.8008778164167571,bis(4-isocyanatophenyl) [(4-isocyanatophenyl)sulfanyl]phosphonate,O=C=Nc1ccc(O[P](=S)(Oc2ccc(cc2)N=C=O)Oc3ccc(cc3)N=C=O)cc1,1.8008778164167571,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,True,False,0,False,32,32,1,False,21,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-3795,HPXRVTGHNJAIIH-UHFFFAOYSA-N,-0.3774,0.0819092516642677,3,G5,100.161,1.3114,-2.177800578118051,1.8004005781180512,1.8004005781180512,cyclohexanol,OC1CCCCC1,1.8004005781180512,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,7,7,1,False,6,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-1123,NHTMVDHEPJAVLT-UHFFFAOYSA-N,-4.6704,0.0378000000000002,2,G3,114.232,3.0786000000000016,-2.870164966666083,-1.8002350333339168,1.8002350333339168,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,1.8002350333339168,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,8,8,1,False,8,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-1067,IRTZMJWVZQYURE-UHFFFAOYSA-N,-0.5345,0.0,1,G1,263.297,0.5010999999999997,-2.334298556641342,1.799798556641342,1.799798556641342,dioxypyramidon,CN(C)C(=O)C(=O)N(N(C)C(C)=O)c1ccccc1,1.799798556641342,5.684341886080804e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,19,19,1,False,13,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-4971,TUTLDIXHQPSHHQ-UHFFFAOYSA-N,-3.5808418514,0.0,1,G1,182.845,-0.3856,-1.781787200634532,-1.799054650765468,1.799054650765468,tin(4+) ion disulfanediide,[S--].[S--].[Sn+4],1.799054650765468,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,True,True,0,False,3,3,3,True,0,False,False,False,False,False,False,True,False,False,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
C-1950,WGYXRPGKLMQCLW-UHFFFAOYSA-N,-0.99,0.0,1,G1,267.325,1.7009999999999998,-2.788958747106708,1.798958747106708,1.798958747106708,l-dopa pentyl ester,CCCCCOC(=O)C(N)CC1=CC(=C(O)C=C1)O,1.798958747106708,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,19,19,1,False,14,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-4267,KMCFMEHSEWDYKG-UHFFFAOYSA-N,-0.2184130526,0.0,1,G1,294.329,-0.5929999999999997,-2.016720263414183,1.798307210814183,1.798307210814183,"1-N,1-N-bis(2-hydroxyethyl)benzene-1,4-bis(aminium) sulfate",Nc1ccc(cc1)N(CCO)CCO.O[S](O)(=O)=O,1.798307210814183,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,19,19,2,True,10,False,False,False,False,False,False,True,False,False,1,False,1.0,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
C-2069,OVMWPVYEBVFZHM-UHFFFAOYSA-N,-5.3,0.0,1,G1,247.681,3.7818000000000014,-3.5029824165592904,-1.7970175834407094,1.7970175834407094,n-(3-chlorophenyl)anthranilic  acid;  3'-chlorofenamic acid,OC(=O)C1=CC=CC=C1NC2=CC(=CC=C2)Cl,1.7970175834407094,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,17,17,1,False,13,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-2428,MRMOZBOQVYRSEM-UHFFFAOYSA-N,-5.4128944571,0.3805622953980627,3,G5,323.4480000000001,3.514800000000003,-3.616069835668534,-1.7968246214314665,1.7968246214314665,tetraethylplumbane,CC[Pb](CC)(CC)CC,1.7968246214314665,5.684341886080804e-14,0.0,0.0,0.0,0.0,0.0,True,True,0,False,9,9,1,False,8,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
C-2140,NRBNBYFPJCCKTO-UHFFFAOYSA-N,-6.23,0.0,1,G1,291.9920000000001,5.967200000000002,-4.4343999647696455,-1.795600035230355,1.795600035230355,"2,2',3,5-tetrachlorobiphenyl",ClC1=CC(=C(Cl)C(=C1)Cl)C2=CC=CC=C2Cl,1.795600035230355,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,16,16,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-583,ZWJINEZUASEZBH-UHFFFAOYSA-N,-4.96,0.0,1,G1,213.236,3.128400000000001,-3.1652629821654914,-1.7947370178345086,1.7947370178345086,n-phenylanthranilic  acid;  fenamic  acid,OC(=O)C1=CC=CC=C1NC2=CC=CC=C2,1.7947370178345086,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,16,16,1,False,13,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
E-671,GNHMRTZZNHZDDM-UHFFFAOYSA-N,-0.29,0.0,1,G1,89.525,1.13888,-2.084323352336484,1.794323352336484,1.794323352336484,3-chloropropionitrile,N#CCCCl,1.794323352336484,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,True,False,0,False,5,5,1,False,3,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
G-1042,PVVKNINYCJVIFZ-UHFFFAOYSA-N,-5.153,0.0,1,G1,283.331,3.122320000000001,-3.3589169390579894,-1.7940830609420102,1.7940830609420102,RTI 23,CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 ,1.7940830609420102,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,21,21,1,False,16,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-697,SRGBNANKQPZXFZ-UHFFFAOYSA-N,-4.5021013295,0.0,1,G1,165.23600000000002,2.2542,-2.708067274938968,-1.7940340545610325,1.7940340545610325,"Butanal, reaction products with aniline",CCCC=O.Nc1ccccc1,1.7940340545610325,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,12,12,2,True,10,False,False,False,False,False,False,True,False,False,1,False,1.0,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
A-2690,DGSZGZSCHSQXFV-UHFFFAOYSA-N,-6.97376589,0.0,1,G1,470.6910000000004,6.633800000000008,-5.180156694199399,-1.7936091958006015,1.7936091958006015,"1,3-bis[(2-ethylhexanoyl)oxy]propan-2-yl 2-ethylhexanoate",CCCCC(CC)C(=O)OCC(COC(=O)C(CC)CCCC)OC(=O)C(CC)CCCC,1.7936091958006015,5.684341886080804e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,33,33,1,False,27,False,False,True,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,True
A-5521,NPJJGMRERPXCSE-UHFFFAOYSA-N,-7.3753013985,0.0,1,G1,474.6040000000002,7.690840000000007,-5.581703983547556,-1.793597414952445,1.793597414952445,"1,4-bis[(2-ethyl-6-methylphenyl)amino]-9,10-dihydroanthracene-9,10-dione",CCc1cccc(C)c1Nc2ccc(Nc3c(C)cccc3CC)c4C(=O)c5ccccc5C(=O)c24,1.793597414952445,5.684341886080804e-14,0.0,7.105427357601002e-15,0.0,0.0,0.0,True,False,0,False,36,36,1,False,32,False,False,True,False,True,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,True
B-4382,WDXYVJKNSMILOQ-UHFFFAOYSA-N,0.2214,0.0,1,G1,108.118,-0.3881,-1.5720171880975389,1.7934171880975387,1.7934171880975387,"1,3,2-dioxathiolane, 2-oxide",O=[S]1OCCO1,1.7934171880975387,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,6,6,1,False,2,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-2366,VJAWBEFMCIINFU-UHFFFAOYSA-N,-5.0389,0.42055,2,G3,295.291,2.725200000000001,-3.2455936231226303,-1.7933063768773696,1.7933063768773696,nitrothal-isopropyl,CC(C)OC(=O)c1cc(cc(c1)[N+]([O-])=O)C(=O)OC(C)C,1.7933063768773696,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,21,21,1,False,14,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-2938,LVKTWOXHRYGDMM-UHFFFAOYSA-N,-5.5894,0.0,1,G1,291.35,4.245800000000003,-3.796491411034472,-1.7929085889655283,1.7929085889655283,naproanilide,CC(Oc1ccc2ccccc2c1)C(=O)Nc3ccccc3,1.7929085889655283,5.684341886080804e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,22,22,1,False,19,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-4402,CQRYARSYNCAZFO-UHFFFAOYSA-N,-0.2946,0.0,1,G1,124.13899999999995,0.8844999999999998,-2.0870603374330394,1.7924603374330397,1.7924603374330397,o-hydroxybenzyl alcohol,OCc1ccccc1O,1.7924603374330397,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,9,9,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-3626,LKPLKUMXSAEKID-UHFFFAOYSA-N,-5.8269,0.0,1,G1,295.336,4.8618,-4.035263836155092,-1.791636163844908,1.791636163844908,pentachloronitrobenzene,[O-][N+](=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1.791636163844908,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,14,14,1,False,6,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-3531,LLQPHQFNMLZJMP-UHFFFAOYSA-N,-5.1821,0.0,1,G1,349.822,2.7051000000000007,-3.3905686335030474,-1.7915313664969528,1.7915313664969528,fentrazamide,CCN(C1CCCCC1)C(=O)N2N=NN(C2=O)c3ccccc3Cl,1.7915313664969528,0.0,0.0,0.0,2.0,0.0,0.0,True,False,0,False,24,24,1,False,16,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
F-1187,BQVUABVGYYSDCJ-UHFFFAOYSA-N,-1.12,0.0,1,G1,317.38900000000007,1.6532000000000002,-2.911213368882856,1.7912133688828558,1.7912133688828558,2-[(2-amino-4-methylpentanoyl)amino]-3-(1H-indol-3-yl)propanoic acid,CC(C)CC(N)C(=O)NC(CC1=CNC2=C1C=CC=C2)C(=O)O,1.7912133688828558,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,23,23,1,False,17,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-5843,HNZWXYKISSJTJE-UHFFFAOYSA-M,-5.4514607628,0.0,1,G1,479.8910000000002,2.4515,-3.660370415625281,-1.7910903471747188,1.7910903471747188,calcium bis(4-[(E)-2-{1-[(2-chlorophenyl)carbamoyl]-2-oxopropyl}diazen-1-yl]-3-nitrobenzene-1-sulfonate),[Ca++].CC(=O)C(N=Nc1ccc(cc1[N+]([O-])=O)[S]([O-])(=O)=O)C(=O)Nc2ccccc2Cl,1.7910903471747188,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,True,True,1,True,30,30,2,True,16,False,False,False,False,False,False,True,False,False,1,False,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
B-1118,ZUVAACFIEPYYOP-UHFFFAOYSA-N,-0.1176,0.0,1,G1,72.10700000000001,0.7952,-1.908642581691525,1.7910425816915252,1.7910425816915252,"cyclopropane, methoxy-",COC1CC1,1.7910425816915252,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,5,5,1,False,4,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-2214,LQRUPWUPINJLMU-UHFFFAOYSA-N,-6.4785159933,0.4486688290499998,2,G3,361.1580000000003,6.129400000000007,-4.687642595024949,-1.7908733982750515,1.7908733982750515,dioctylstannanone,CCCCCCCC[Sn](=O)CCCCCCCC,1.7908733982750515,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,18,18,1,False,16,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
A-3074,SSGFKDXGKBJUNX-UHFFFAOYSA-N,-4.8472795348,0.0,1,G1,562.8200000000002,9.8817,-6.6378443831100284,1.7905648483100285,1.7905648483100285,"3-[2-(hexadecyloxy)phenyl]-3-oxo-N-(4-phenyl-1,3-thiazol-2-yl)propanamide",CCCCCCCCCCCCCCCCOc1ccccc1C(=O)CC(=O)Nc2scc(n2)c3ccccc3,1.7905648483100285,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,True,False,0,False,40,40,1,False,34,True,False,True,False,True,False,False,False,False,1,False,1.0,False,True,False,True,True,True,False,True,False,True,True,True,False,False,False,False,True,True
B-2705,VEMKTZHHVJILDY-UHFFFAOYSA-N,-6.0524,0.4492500000000001,2,G3,338.44700000000006,5.1520000000000055,-4.262988483600227,-1.789411516399772,1.789411516399772,bioresmethrin,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,1.789411516399772,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,25,25,1,False,22,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
F-783,JYLWMEXEAXNUEF-UHFFFAOYSA-N,-0.06,0.0,1,G1,230.047,-0.5598000000000001,-1.84933415159342,1.7893341515934196,1.7893341515934196,N-Dichloracetyl-DL-serin-methylester,COC(=O)C(CO)NC(=O)C(Cl)Cl,1.7893341515934196,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,13,13,1,False,6,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-4337,DVFGEIYOLIFSRX-UHFFFAOYSA-N,-1.096509119,0.0,1,G1,187.327,2.5682,-2.8858403506946484,1.7893312316946484,1.7893312316946484,3-[(2-ethylhexyl)oxy]propan-1-amine,CCCCC(CC)COCCCN,1.7893312316946484,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,13,13,1,False,11,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-4430,MUXOBHXGJLMRAB-UHFFFAOYSA-N,-0.0752231636,0.3352145146044276,3,G5,146.142,0.1125999999999998,-1.863311465233816,1.7880883016338154,1.7880883016338154,"1,4-dimethyl butanedioate",COC(=O)CCC(=O)OC,1.7880883016338154,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,True,False,0,False,10,10,1,False,6,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-2294,LPRHLAXCXZTKNI-UHFFFAOYSA-N,-1.4995,0.0,1,G1,224.237,3.3743000000000025,-3.286876645618526,1.787376645618526,1.787376645618526,"phosphoric acid, dibutyl methyl ester",CCCCO[P](=O)(OC)OCCCC,1.787376645618526,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,14,14,1,False,9,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-1490,PKKGKUDPKRTKLJ-UHFFFAOYSA-L,-1.0407,0.8071477385,2,G2,219.687,2.1658,-2.827579590654857,1.7868795906548576,1.7868795906548576,dimethyltin dichloride,C[Sn](C)(Cl)Cl,1.7868795906548576,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,5,5,1,False,2,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
A-3605,UUUGYDOQQLOJQA-UHFFFAOYSA-L,0.4571186188,0.0,1,G1,163.004,-1.4592999999999996,-1.3295680942490034,1.7866867130490034,1.7866867130490034,vanadium oxide sulphate,[O-][S]([O-])(=O)=O.O=[V++],1.7866867130490034,0.0019999999999811,0.0,0.0,0.0,0.0,0.0,True,True,0,False,7,7,2,True,0,False,False,False,False,False,False,True,False,False,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
C-2059,BMUKKTUHUDJSNZ-UHFFFAOYSA-N,-1.53,0.0,1,G1,301.386,2.871200000000001,-3.316579695004003,1.7865796950040032,1.7865796950040032,isoxsuprine,CC(COC1=CC=CC=C1)NC(C)C(O)C2=CC=C(O)C=C2,1.7865796950040032,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,22,22,1,False,18,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-4277,KFDVPJUYSDEJTH-UHFFFAOYSA-N,-0.5579,0.0,1,G1,105.14,1.7246,-2.3444069133232524,1.7865069133232525,1.7865069133232525,4-vinylpyridine,C=Cc1ccncc1,1.7865069133232525,1.4210854715202004e-14,2.220446049250313e-16,0.0,0.0,0.0,0.0,True,False,0,False,8,8,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-3711,NWVVVBRKAWDGAB-UHFFFAOYSA-N,-0.4919,0.08905,2,G3,124.13899999999995,1.4008,-2.2778502832647245,1.7859502832647245,1.7859502832647245,p-methoxyphenol,COc1ccc(O)cc1,1.7859502832647245,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,9,9,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-2449,XIQLELWZTXRHIC-UHFFFAOYSA-N,-0.4874,0.0,1,G1,267.237,0.3055999999999997,-2.27306630092421,1.78566630092421,1.78566630092421,"glutaric acid, 3-hydroxy-3-(phenylcarbamoyl)-",OC(=O)CC(O)(CC(O)=O)C(=O)Nc1ccccc1,1.78566630092421,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,19,19,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
F-573,NZEDGSZBHQVOJM-UHFFFAOYSA-N,-0.66,0.0,1,G1,213.325,1.1798999999999995,-2.445476449232874,1.785476449232874,1.785476449232874,1-cyclohexyl-3-(2-dimethylaminoethyl)urea,CN(C)CCNC(=O)NC1CCCCC1,1.785476449232874,2.8421709430404014e-14,2.220446049250313e-16,0.0,0.0,0.0,0.0,True,False,0,False,15,15,1,False,11,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-6101,WHHGLZMJPXIBIX-UHFFFAOYSA-N,-9.9818960396,0.0,1,G1,959.171,11.1039,-8.19720507312885,-1.7846909664711497,1.7846909664711497,"1,2,3,4,5-pentabromo-6-pentabromophenoxybenzene",Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,1.7846909664711497,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,23,23,1,False,12,True,True,True,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,True,True
B-2800,JXHJNEJVUNHLKO-UHFFFAOYSA-N,-6.0171,0.0,1,G1,322.457,5.191500000000004,-4.2328963692411214,-1.784203630758879,1.784203630758879,sulprofos,CCCS[P](=S)(OCC)Oc1ccc(SC)cc1,1.784203630758879,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-1843,HBHGSVQQEYTFFZ-UHFFFAOYSA-N,-0.46,0.0,1,G1,160.17999999999998,1.0366399999999998,-2.2440080868655627,1.7840080868655628,1.7840080868655628,"6,7-dimethylpteridine",CC1=NC2=C(N=CN=C2)N=C1C,1.7840080868655628,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,12,12,1,False,8,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
F-1087,FNYQALWNSAGHJV-UHFFFAOYSA-N,-5.04,0.0,1,G1,363.36400000000015,2.2387,-3.256065419374276,-1.7839345806257243,1.7839345806257243,"7-(3-amino-2,3-dimethylazetidin-1-yl)-1-cyclopropyl-6,8-difluoro-4-oxoquinoline-3-carboxylic acid",CC1N(C2=C(F)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)CC1(C)N,1.7839345806257243,0.0,0.0,0.0,1.0,0.0,0.0,True,False,0,False,26,26,1,False,18,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
F-1068,WKQZZRWZBLUHTG-UHFFFAOYSA-N,-5.59,0.0,1,G1,326.392,4.006800000000004,-3.8061079849865314,-1.7838920150134685,1.7838920150134685,(2-oxocyclohexyl) 2-(6-methoxynaphthalen-2-yl)propanoate,COC1=CC=C2C=C(C(C)C(=O)OC3CCCCC3=O)C=CC2=C1,1.7838920150134685,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,24,24,1,False,20,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-3582,GWYFCOCPABKNJV-UHFFFAOYSA-N,-0.3279248515,0.03583757425,2,G3,102.13299999999998,1.1171,-2.1115116178535693,1.7835867663535694,1.7835867663535694,3-methylbutanoic acid,CC(C)CC(O)=O,1.7835867663535694,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,7,7,1,False,5,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
