ID,observed_solubility,mean_prediction,mean_residual,mean_absolute_error,median_absolute_error,prediction_count,prediction_sd,prediction_range,failure_mode,error_direction,solubility_region,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3
B-102,-4.0815,-4.284140015620751,0.20264001562075062,0.20264001562075062,0.20264001562075062,2,0.0822453043745351,0.1163124248879707,Low-error + stable,Underprediction,-6 to < -4,241.29,3.7452400000000017,2,2,3,0.1333333333333333
B-1020,-1.3019,-1.1247623177625794,-0.17713768223742066,0.17713768223742066,0.154922766995287,3,0.0521522554558646,0.0969480459776757,Low-error + stable,Overprediction,-2 to < 0,165.148,0.7096999999999998,1,1,1,0.0
B-1021,-3.2959,-2.320912282000936,-0.9749877179990643,0.9749877179990643,0.9389824276216824,3,0.0790573745046275,0.145296700061567,Low-error + stable,Overprediction,-4 to < -2,197.665,1.9317,1,1,4,0.3
B-1022,-1.9202000000000001,-1.875905060811439,-0.0442949391885609,0.05928078884297256,0.0610319624359139,3,0.0601769356687387,0.1168104040930035,Low-error + stable,Overprediction,-2 to < 0,158.11299999999997,-1.1779000000000002,0,0,2,0.0
B-1023,-4.9432,-3.4263772451150167,-1.516822754884983,1.516822754884983,1.5709384873761731,3,0.1104683531761973,0.2000687149573119,High-error + stable,Overprediction,-6 to < -4,242.412,3.010600000000001,0,0,2,0.6666666666666666
B-1025,1.236,0.5653723366812269,0.6706276633187731,0.6706276633187731,0.6706276633187731,2,0.1474697317875479,0.2085536947334729,Low-error + stable,Underprediction,>= 0,58.07999999999999,0.4067,1,0,0,1.0
B-1027,1.065,0.12295388992963235,0.9420461100703675,0.9420461100703675,0.780676451200718,3,0.3282055632837046,0.5939318703945546,Low-error + high-uncertainty,Underprediction,>= 0,86.08999999999999,0.6471,0,0,1,0.25
B-1029,-0.0529,-0.07423018769342735,0.021330187693427302,0.0948150498360074,0.0948150498360074,2,0.1340887293951626,0.1896300996720148,Low-error + stable,Underprediction,-2 to < 0,94.117,0.6638000000000001,1,1,0,0.0
B-1030,0.9757,-0.07423018769342735,1.0499301876934273,1.0499301876934273,1.0499301876934273,2,0.1340887293951626,0.1896300996720148,Low-error + stable,Underprediction,>= 0,94.117,0.6638000000000001,1,1,0,0.0
B-1032,-1.1673,-1.5909345915606712,0.423634591560671,0.423634591560671,0.414668986658091,3,0.0539581220085042,0.1067931154566201,Low-error + stable,Underprediction,-2 to < 0,174.196,1.4962000000000002,0,0,7,0.75
B-1034,-2.3666,-1.9774526964344767,-0.3891473035655233,0.3891473035655233,0.3966492097809233,3,0.0596183914991022,0.1185266831948272,Low-error + stable,Overprediction,-4 to < -2,159.08100000000002,2.1972000000000005,0,0,4,1.0
B-1035,-2.8516,-1.0461989047251654,-1.8054010952748347,1.8054010952748347,1.7902928711030994,3,0.0689961363705332,0.1354883464485956,High-error + stable,Overprediction,-4 to < -2,142.11,0.2680000000000002,0,0,3,0.0
B-1036,-0.6333,-1.5733465713965196,0.9400465713965197,0.9400465713965197,0.932400011933618,3,0.0376790219259529,0.0741850736895683,Low-error + stable,Underprediction,-2 to < 0,152.922,0.90248,0,0,0,0.0
B-1037,-2.3586,-1.8871843240370758,-0.47141567596292416,0.47141567596292416,0.4984168516803722,3,0.0864697986456723,0.1664959874619174,Low-error + stable,Overprediction,-4 to < -2,137.01999999999998,2.1798,0,0,0,1.0
B-1038,-2.3202,-2.040730083596491,-0.27946991640350877,0.27946991640350877,0.3215365088278312,3,0.077957063778714,0.1378420131070779,Low-error + stable,Overprediction,-4 to < -2,154.253,2.1935,2,0,0,1.0
B-1040,-5.5111,-4.723813821007889,-0.7872861789921108,0.7872861789921108,0.7872861789921108,2,0.0114057972607051,0.0161302331757671,Low-error + stable,Overprediction,-6 to < -4,460.6110000000003,3.7687000000000026,4,0,4,0.8148148148148148
B-1041,-2.3381,-0.8701335441240364,-1.4679664558759633,1.4679664558759633,1.468186385225935,3,0.0544702940154404,0.1089399220385125,High-error + stable,Overprediction,-4 to < -2,196.031,-1.2954999999999997,0,0,4,1.0
B-1042,-1.2994,-2.672726694635736,1.3733266946357359,1.3733266946357359,1.3652918290911569,3,0.0176836208280193,0.0325140675615687,High-error + stable,Underprediction,-2 to < 0,398.503,1.2034999999999998,6,1,4,0.6521739130434783
B-1043,-2.1562,-1.6321403547904354,-0.5240596452095646,0.5240596452095646,0.4721782799147325,5,0.2059800836612419,0.5517641461153397,Low-error + high-uncertainty,Overprediction,-4 to < -2,239.275,-0.0129000000000002,2,0,2,0.7272727272727273
B-1045,-7.3166,-6.929805487915933,-0.3867945120840668,0.3867945120840668,0.3867945120840668,2,0.1885393657877535,0.2666349281382629,Low-error + high-uncertainty,Overprediction,< -6,414.6300000000003,5.713900000000006,6,0,0,0.925925925925926
B-1046,-0.39620000000000005,-0.026960241193257,-0.36923975880674303,0.4007410047375392,0.5722797392419201,3,0.3607298957135931,0.6299432749706975,Low-error + high-uncertainty,Overprediction,-2 to < 0,504.4380000000001,-7.571399999999989,3,0,8,1.0
B-1047,-1.5412,-3.462258370929405,1.921058370929405,1.921058370929405,2.195667442969028,3,0.5357214320954936,0.9600830088520458,High-error + high-uncertainty,Underprediction,-2 to < 0,224.23699999999997,3.3743000000000025,0,0,9,1.0
B-1049,-1.9569,-2.026759989097552,0.06985998909755227,0.07766204299629033,0.0290671563018376,3,0.1079063402264117,0.2039189726870334,Low-error + stable,Underprediction,-2 to < 0,90.553,2.1489000000000003,0,0,0,0.5
B-1050,0.4298,0.39372452672874153,0.036075473271258506,0.14442766266385162,0.1241934547876117,3,0.207722607965316,0.394948158690277,Low-error + high-uncertainty,Underprediction,>= 0,72.107,0.5548,0,0,1,0.5
B-1051,-1.8346,-0.9748191557876565,-0.8597808442123434,0.8597808442123434,0.7915028188854925,3,0.1610046859345837,0.2995068769560615,Low-error + high-uncertainty,Overprediction,-2 to < 0,90.191,1.7147,0,0,1,1.0
B-1052,-2.4014,-2.092035473371835,-0.3093645266281653,0.3093645266281653,0.3535463098308513,3,0.1798441658838611,0.3514535618100058,Low-error + high-uncertainty,Overprediction,-4 to < -2,82.146,2.1386000000000003,0,0,1,0.3333333333333333
B-1054,1.055,0.6973441761745766,0.35765582382542327,0.35765582382542327,0.3440273292381239,3,0.0469438801361532,0.0908719094924386,Low-error + stable,Underprediction,>= 0,88.106,-0.0438,0,0,1,0.75
B-1055,-3.7959,-5.835182546773321,2.0392825467733213,2.0392825467733213,2.0024434496330907,3,0.0949024872556097,0.1787584155078656,High-error + stable,Underprediction,-4 to < -2,302.458,5.206200000000004,3,0,2,0.75
B-1056,-3.5932,-3.8186909727205234,0.2254909727205234,0.2254909727205234,0.2254909727205234,1,0.0,0.0,Low-error + stable,Underprediction,-4 to < -2,306.446,2.9299000000000017,4,0,0,0.9473684210526316
B-1057,-0.8949000000000001,-1.3156320636452785,0.42073206364527854,0.42073206364527854,0.3924114216998451,3,0.071142598963855,0.1335623497424454,Low-error + stable,Underprediction,-2 to < 0,166.176,0.9787,1,1,2,0.2222222222222222
B-1060,0.7597,0.06496329379643563,0.6947367062035644,0.6947367062035644,0.70274047591919,3,0.0499887448566233,0.0990117036535584,Low-error + stable,Underprediction,>= 0,118.08799999999998,-0.2082999999999999,0,0,2,0.5
B-1061,-0.19709999999999997,0.2890429399120133,-0.48614293991201335,0.48614293991201335,0.5100370406735091,3,0.1679667429932082,0.3333744484110686,Low-error + high-uncertainty,Overprediction,-2 to < 0,117.14799999999998,0.0543,0,0,2,0.8
B-1064,-4.5035,-4.10299207425269,-0.40050792574731064,0.40050792574731064,0.3745437382089864,5,0.2000087058167881,0.54870753788793,Low-error + high-uncertainty,Overprediction,-6 to < -4,414.41000000000025,2.623900000000001,5,2,4,0.4090909090909091
B-1065,-3.8226,-5.155223027230232,1.3326230272302315,1.3326230272302315,1.3326230272302315,1,0.0,0.0,High-error + stable,Underprediction,-4 to < -2,332.31100000000004,3.6658000000000026,5,3,0,0.05
B-1066,-1.9247000000000003,-2.042237878403084,0.11753787840308409,0.11753787840308409,0.1332380470209058,3,0.0799082640827385,0.1574859891894597,Low-error + stable,Underprediction,-2 to < 0,210.185,1.2145,1,1,4,0.2
B-1067,-0.5345,-1.75910411664463,1.22460411664463,1.22460411664463,1.2382142599664248,3,0.0783833769419497,0.1549842157110708,High-error + stable,Underprediction,-2 to < 0,263.297,0.5010999999999997,1,1,1,0.3076923076923077
B-1069,-4.1938,-4.4000940176276515,0.20629401762765084,0.20629401762765084,0.1306804169500184,4,0.2059662308610835,0.456402932764635,Low-error + high-uncertainty,Underprediction,-6 to < -4,302.95300000000003,3.4654000000000007,2,2,0,0.0
B-107,0.2453,0.384772999721313,-0.13947299972131308,0.13947299972131308,0.1378887884986089,3,0.0082575716134264,0.0162856003944908,Low-error + stable,Overprediction,>= 0,103.12099999999998,-0.1916999999999999,0,0,1,0.75
B-1070,-3.0513999999999997,-4.263973218398387,1.2125732183983875,1.2125732183983875,1.213569183273517,3,0.1980034150682627,0.3960030728121708,High-error + high-uncertainty,Underprediction,-4 to < -2,326.4400000000001,3.3972000000000024,5,2,4,0.55
B-1071,0.5402,-2.9275038613310445,3.467703861331044,3.467703861331044,3.4707848475969474,4,0.0623649501802704,0.1523253355750919,High-error + stable,Underprediction,>= 0,288.302,1.3332000000000002,2,2,2,0.0
B-1072,-3.6202,-3.116382497702114,-0.5038175022978862,0.5038175022978862,0.5261575455379566,4,0.0816601505646269,0.1819267621836116,Low-error + stable,Overprediction,-4 to < -2,259.34900000000005,2.577500000000001,2,2,6,0.375
B-1073,-1.4091,-2.055497825529089,0.6463978255290885,0.6463978255290885,0.6463978255290885,1,0.0,0.0,Low-error + stable,Underprediction,-2 to < 0,205.217,0.5172999999999994,2,2,3,0.2
B-1076,-0.3225,-0.2831151419046016,-0.0393848580953984,0.0393848580953984,0.0213047638477189,3,0.0475579682576108,0.0898129832215407,Low-error + stable,Overprediction,-2 to < 0,210.138,-3.4008,0,0,5,0.6666666666666666
B-1079,-1.2327,-1.3303873308582939,0.09768733085829402,0.21857921124525145,0.1813378205804361,3,0.2556572621652472,0.5020204160598984,Low-error + high-uncertainty,Underprediction,-2 to < 0,128.152,1.4463,1,1,1,0.0
B-108,-3.0163,-2.100215643473369,-0.9160843565266308,0.9160843565266308,0.9160843565266308,2,0.0294331742078519,0.0416247941484342,Low-error + stable,Overprediction,-4 to < -2,591.7420000000003,0.9912000000000007,7,0,2,0.90625
B-1080,-3.7606,-3.335837982426286,-0.4247620175737142,0.4247620175737142,0.4292327358789602,3,0.0958623133191968,0.1915681875811765,Low-error + stable,Overprediction,-4 to < -2,134.22199999999995,3.118420000000002,1,1,1,0.4
B-1081,-3.5214,-3.171930503252906,-0.3494694967470937,0.3494694967470937,0.4036331503850161,3,0.1184231349848471,0.2174742547345109,Low-error + stable,Overprediction,-4 to < -2,332.2240000000001,1.9798000000000004,2,2,5,0.0
B-1082,-2.0216,-1.3774817617606265,-0.6441182382393734,0.6441182382393734,0.6241929710731811,3,0.0424636866397981,0.0775990329658782,Low-error + stable,Overprediction,-4 to < -2,168.14799999999997,1.006,1,1,1,0.125
B-1083,-1.0003,-1.8659471921263153,0.8656471921263155,0.8656471921263155,0.8444262751018137,3,0.1467038775475878,0.2910964252475598,Low-error + stable,Underprediction,-2 to < 0,210.141,0.7811999999999999,1,1,3,0.0
B-1084,-1.5005,-2.1511009354603416,0.6506009354603418,0.6506009354603418,0.628044104137164,3,0.1186419798519761,0.2340453922100582,Low-error + stable,Underprediction,-2 to < 0,212.117,1.2011999999999998,1,1,3,0.0
B-1085,-2.7469,-1.5942481795724808,-1.1526518204275191,1.1526518204275191,1.1801781767929784,3,0.0711220478299069,0.134015976158828,High-error + stable,Overprediction,-4 to < -2,184.239,1.0296,0,0,4,0.5555555555555556
B-1087,-4.7329,-4.368125338947374,-0.3647746610526257,0.3647746610526257,0.3647746610526257,1,0.0,0.0,Low-error + stable,Overprediction,-6 to < -4,194.233,3.6986000000000017,3,3,0,0.0
B-1088,-4.4363,-4.453955765794906,0.017655765794905832,0.04044308546507503,0.0416130687326639,3,0.0449347517730076,0.0797161876625613,Low-error + stable,Underprediction,-6 to < -4,180.25,3.7481000000000018,2,2,2,0.0
B-1091,-3.1221,-2.3654896455178904,-0.7566103544821093,0.7566103544821093,0.7284578313824102,3,0.0715221536820502,0.1344766901683631,Low-error + stable,Overprediction,-4 to < -2,176.17099999999996,1.8016,2,2,1,0.1
B-1092,-1.5251,-1.7939371467363596,0.26883714673635983,0.26883714673635983,0.2610556560401147,3,0.0606245564772462,0.1204976871142513,Low-error + stable,Underprediction,-2 to < 0,241.24299999999997,0.5302000000000002,1,1,6,0.3636363636363636
B-1095,-3.3502999999999994,-3.4052958739130634,0.05499587391306344,0.1291652861700171,0.1112541183854305,3,0.1574116336505083,0.3130077430171045,Low-error + high-uncertainty,Underprediction,-4 to < -2,249.093,2.9353000000000016,1,1,4,0.3
B-1096,-1.9547999999999999,-3.2667914588817126,1.3119914588817125,1.3119914588817125,1.2955953145687684,3,0.0702989071302225,0.1376998356201704,High-error + stable,Underprediction,-2 to < 0,180.247,2.830500000000002,1,1,4,0.4545454545454545
B-1097,-0.5946,-1.387344982175759,0.792744982175759,0.792744982175759,0.8050929779352427,3,0.0775407148601191,0.1535995795770435,Low-error + stable,Underprediction,-2 to < 0,157.25699999999998,1.9009,0,0,4,0.8888888888888888
B-1098,-1.7331,-0.6209545016960533,-1.112145498303947,1.112145498303947,1.112145498303947,1,0.0,0.0,Low-error + stable,Overprediction,-2 to < 0,162.283,0.7967,1,0,0,0.8
B-1099,-1.3971,-2.049710964841871,0.6526109648418705,0.6526109648418705,0.7000568890309911,3,0.1548582464716172,0.2986150679965385,Low-error + high-uncertainty,Underprediction,-2 to < 0,311.888,1.2173,0,0,2,1.0
B-1100,0.9823,0.21577244266133466,0.7665275573386653,0.7665275573386653,0.7999632288020805,3,0.0855188910964959,0.160935050746781,Low-error + stable,Underprediction,>= 0,104.178,-0.2899000000000002,0,0,0,0.6666666666666666
B-1101,1.0452,0.6310049850577745,0.4141950149422254,0.4141950149422254,0.417787154575015,3,0.1039029156992361,0.2077126697189797,Low-error + stable,Underprediction,>= 0,90.122,0.6252,0,0,2,1.0
B-1102,0.4369,-1.2471050745179602,1.68400507451796,1.68400507451796,1.6558933991308242,3,0.0507283231581323,0.0890092815527039,High-error + stable,Underprediction,>= 0,160.16899999999998,0.962,0,0,5,0.7142857142857143
B-1103,-3.4994,-3.335837982426286,-0.16356201757371402,0.16356201757371402,0.1680327358789601,3,0.0958623133191968,0.1915681875811765,Low-error + stable,Overprediction,-4 to < -2,134.22199999999998,3.1184200000000013,1,1,1,0.4
B-1104,-1.2615,-1.699343967974183,0.437843967974183,0.437843967974183,0.437843967974183,2,0.0026257398394065,0.0037133568921521,Low-error + stable,Underprediction,-2 to < 0,171.63099999999997,1.50442,1,1,1,0.4285714285714285
B-1105,-2.8092,-2.947914083667152,0.1387140836671512,0.1387140836671512,0.1387140836671512,1,0.0,0.0,Low-error + stable,Underprediction,-4 to < -2,322.225,1.1319999999999997,2,2,3,0.0
B-1106,-0.0006,-1.1815333186261632,1.1809333186261632,1.1809333186261632,1.1809333186261632,2,0.0252034932956985,0.0356431220379562,High-error + stable,Underprediction,-2 to < 0,107.15599999999998,1.644,1,1,1,0.2857142857142857
B-1108,-3.7068,-3.592568739041121,-0.1142312609588787,0.1142312609588787,0.1142312609588787,1,0.0,0.0,Low-error + stable,Overprediction,-4 to < -2,299.34899999999993,2.7215,1,0,0,0.0
B-1109,-2.1325,-1.6037503630783305,-0.5287496369216694,0.5287496369216694,0.5549116487876575,3,0.0456588589435467,0.0792816057196024,Low-error + stable,Overprediction,-4 to < -2,195.218,0.6072999999999997,1,1,4,0.3
B-1110,-3.0265,-1.4216050536267975,-1.6048949463732027,1.6048949463732027,1.6262679607844095,3,0.0698912175368867,0.134791364412149,High-error + stable,Overprediction,-4 to < -2,170.083,1.7858999999999998,0,0,5,1.0
B-1111,-1.6112,-3.3715112895806105,1.7603112895806108,1.7603112895806108,1.7998828968970166,3,0.1238927455478249,0.2381174359023314,High-error + stable,Underprediction,-2 to < 0,204.269,3.0431000000000017,1,1,5,0.3076923076923077
B-1112,-1.6098,-1.3539315649344725,-0.25586843506552726,0.25586843506552726,0.2728794071752771,3,0.0509725926677949,0.0975945761646195,Low-error + stable,Overprediction,-2 to < 0,122.16699999999996,1.833,1,1,2,0.25
B-1113,-4.593999999999999,-4.419707309535355,-0.174292690464644,0.174292690464644,0.174292690464644,1,0.0,0.0,Low-error + stable,Overprediction,-6 to < -4,240.31,3.750200000000002,2,2,3,0.1428571428571428
B-1114,-1.8392,-1.5425921812489884,-0.2966078187510115,0.2966078187510115,0.2966078187510115,1,0.0,0.0,Low-error + stable,Overprediction,-2 to < 0,138.122,1.3774,1,1,2,0.0
B-1115,-1.7706,-0.9715186292526696,-0.7990813707473303,0.7990813707473303,0.8202866579941427,3,0.0946133028136166,0.1856278956825858,Low-error + stable,Overprediction,-2 to < 0,130.18699999999998,1.7397,0,0,4,0.8571428571428571
B-1117,-1.8841,-0.7945472654149199,-1.0895527345850802,1.0895527345850802,1.0688350486017244,3,0.0957195671780565,0.1880459375405465,Low-error + stable,Overprediction,-2 to < 0,130.18699999999998,1.5956,0,0,3,0.8571428571428571
B-1118,-0.1176,0.2359963056788131,-0.35359630567881306,0.35359630567881306,0.35359630567881306,2,0.0021101029497777,0.0029841362095792,Low-error + stable,Overprediction,-2 to < 0,72.10700000000001,0.7952,1,0,1,1.0
B-1119,-1.3195,-2.5411734523203573,1.2216734523203574,1.2216734523203574,1.2199451419811658,3,0.0313558420171857,0.0626401959171678,High-error + stable,Underprediction,-2 to < 0,185.846,2.2474,0,0,0,0.0
B-112,0.8091,-0.6748359163826503,1.4839359163826504,1.4839359163826504,1.4839359163826504,1,0.0,0.0,High-error + stable,Underprediction,>= 0,155.197,0.4213,1,0,1,0.625
B-1120,0.9032,0.16995455844777543,0.7332454415522246,0.7332454415522246,0.7099022515155419,3,0.0579779514047829,0.1086786907959211,Low-error + stable,Underprediction,>= 0,124.965,0.3736,0,0,1,1.0
B-1121,-0.0799,0.5116917611736906,-0.5915917611736906,0.5915917611736906,0.7099373651766587,3,0.2244659780150907,0.3994031236540379,Low-error + high-uncertainty,Overprediction,-2 to < 0,60.096,0.6527000000000001,0,0,1,1.0
B-1122,1.2211,0.9832602834339891,0.23783971656601097,0.23783971656601097,0.2437563443700205,3,0.0815520384966918,0.1627818186350985,Low-error + stable,Underprediction,>= 0,60.10000000000001,-0.6598000000000002,0,0,1,1.0
B-1123,-4.6704,-3.357615008628546,-1.3127849913714544,1.3127849913714544,1.333125324345843,3,0.2856584881668482,0.5702296905726238,High-error + high-uncertainty,Overprediction,-6 to < -4,114.232,3.0786000000000016,0,0,1,1.0
B-1124,-1.1443,-0.40134936469143784,-0.7429506353085622,0.7429506353085622,0.7171666862775337,3,0.0748996666467706,0.1429874266230615,Low-error + stable,Overprediction,-2 to < 0,116.16,1.348,0,0,0,0.8333333333333334
