ID,observed_solubility,mean_prediction,mean_residual,mean_absolute_error,median_absolute_error,prediction_count,mean_squared_error,prediction_sd,prediction_range,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3,recomputed_absolute_error,recomputed_residual,failure_mode,error_direction,solubility_region,failure_priority_score
F-1178,-3.22,-5.045651413958483,1.8256514139584827,1.8256514139584827,1.8256514139584827,2,3.3330030852886074,0.1494743291229273,0.2113886234722635,402.2480000000001,3.922100000000003,4,3,4,0.2222222222222222,1.8256514139584827,1.8256514139584827,High-error + high-uncertainty,Underprediction,-4 to < -2,4.643739346155115
B-30,-4.2773,-6.101620998579099,1.824320998579099,1.824320998579099,1.8261169736067275,4,3.3281471058566408,0.2145141057248827,0.4272874955457171,416.58300000000025,4.852300000000005,5,0,1,0.7916666666666666,1.8243209985790987,1.8243209985790987,High-error + high-uncertainty,Underprediction,-6 to < -4,5.393438094981355
E-405,-4.28,-6.101620998579099,1.821620998579099,1.821620998579099,1.8234169736067276,4,3.318303062464314,0.2145141057248827,0.4272874955457171,416.5830000000002,4.852300000000005,5,0,1,0.7916666666666666,1.8216209985790988,1.8216209985790988,High-error + high-uncertainty,Underprediction,-6 to < -4,5.389125701201209
C-2473,-1.29,-3.1102480718061587,1.8202480718061582,1.8202480718061582,1.8473279075422075,5,3.313303042914037,0.1872102112836787,0.4804621594399116,409.4890000000001,0.4849000000000003,2,2,7,0.1764705882352941,1.8202480718061587,1.8202480718061587,High-error + high-uncertainty,Underprediction,-2 to < 0,5.071315043049907
B-961,-1.9657,-3.7696176017485765,1.8039176017485765,1.8039176017485765,1.8039176017485765,2,3.254118713898336,0.2532290795735524,0.3581199987201735,226.231,1.9875000000000005,3,2,1,0.0714285714285714,1.8039176017485765,1.8039176017485765,High-error + high-uncertainty,Underprediction,-2 to < 0,5.808373717011319
C-1417,-4.52,-6.317091458105885,1.7970914581058859,1.7970914581058859,1.8074761006254647,3,3.229537708797139,0.1878685584222161,0.3753063529622009,365.96400000000006,5.601500000000002,1,1,5,0.2,1.7970914581058857,1.7970914581058857,High-error + high-uncertainty,Underprediction,-6 to < -4,5.04193982303614
F-291,-4.52,-6.317091458105885,1.7970914581058859,1.7970914581058859,1.8074761006254647,3,3.229537708797139,0.1878685584222161,0.3753063529622009,365.96400000000006,5.601500000000002,1,1,5,0.2,1.7970914581058857,1.7970914581058857,High-error + high-uncertainty,Underprediction,-6 to < -4,5.04193982303614
B-2614,-4.5221,-6.317091458105885,1.794991458105886,1.794991458105886,1.8053761006254645,3,3.221994334673094,0.1878685584222161,0.3753063529622009,365.96400000000006,5.6015000000000015,1,1,5,0.2,1.7949914581058852,1.7949914581058852,High-error + high-uncertainty,Underprediction,-6 to < -4,5.0385857389849145
B-553,-2.8997000000000006,-1.1070044480133963,-1.792695551986604,1.792695551986604,1.9075106433998883,3,3.2137573421125545,0.3008984167184768,0.5679893600112785,176.212,1.4504,1,0,0,1.0,1.7926955519866044,-1.7926955519866044,High-error + high-uncertainty,Overprediction,-4 to < -2,6.341481091876837
B-2078,0.2984,-1.4939580762704505,1.7923580762704505,1.7923580762704505,1.7923580762704505,2,3.21254747357191,0.442802645084034,0.626217506132521,305.31500000000005,0.0911000000000012,3,0,3,1.0,1.7923580762704505,1.7923580762704505,High-error + high-uncertainty,Underprediction,>= 0,7.981276084615276
F-710,-2.4,-4.188342628306263,1.7883426283062622,1.7883426283062622,1.7746110596349958,4,3.19816935621735,0.2014631602872165,0.4590101804555364,212.227,3.109300000000001,3,3,0,0.0,1.7883426283062627,1.7883426283062627,High-error + high-uncertainty,Underprediction,-4 to < -2,5.185112382917055
B-1229,-4.4112,-2.625099769649866,-1.7861002303501343,1.7861002303501343,1.7861002303501343,2,3.1901540328568028,0.1607622271742633,0.2273521219871477,257.76899999999995,2.2174,1,1,6,0.7272727272727273,1.7861002303501339,-1.7861002303501339,High-error + high-uncertainty,Overprediction,-6 to < -4,4.711050699905139
F-1205,-1.66,-3.4459813953470286,1.7859813953470292,1.7859813953470292,1.7859813953470292,2,3.189729544525721,0.2483617587429832,0.3512365675891615,254.33300000000003,2.5638000000000005,2,2,4,0.1875,1.7859813953470287,1.7859813953470287,High-error + high-uncertainty,Underprediction,-2 to < 0,5.723462791860779
A-1345,-3.8454729507,-2.062966870057309,-1.7825060806426907,1.7825060806426907,1.7825060806426907,2,3.1773279275281663,0.8988703134208713,1.271194588054351,154.13299999999998,-0.3789000000000002,1,1,1,0.0,1.782506080642691,-1.782506080642691,High-error + high-uncertainty,Overprediction,-4 to < -2,13.23742938897134
A-5909,-6.672808805599999,-4.891677971873614,-1.781130833726385,1.781130833726385,1.7775635877520868,6,3.172427046850847,0.2209077172376752,0.6563816866958048,499.4870000000002,2.8873999999999995,4,4,8,0.08,1.781130833726385,-1.781130833726385,High-error + high-uncertainty,Overprediction,< -6,5.398362098259918
B-1001,-5.1655,-3.3844589070341358,-1.781041092965864,1.781041092965864,1.781041092965864,2,3.1721073748330393,0.2816706642553591,0.3983424735125673,195.138,-2.1181000000000005,2,2,0,0.0,1.781041092965864,-1.781041092965864,High-error + high-uncertainty,Overprediction,-6 to < -4,6.100604658608365
F-1094,-0.28,-2.0578315152170172,1.7778315152170172,1.7778315152170172,1.8147998030969799,4,3.1606848964988354,0.2463789318202689,0.52232206101296,327.40600000000006,0.4121700000000001,2,0,5,0.6428571428571429,1.7778315152170172,1.7778315152170172,High-error + high-uncertainty,Underprediction,-2 to < 0,5.687525565748057
D-1331,-0.504,-2.281481561251156,1.7774815612511559,1.7774815612511559,1.7774815612511559,2,3.1594407005878464,0.3180755599404109,0.4498267707271455,303.358,0.9180999999999993,4,1,4,0.5882352941176471,1.777481561251156,1.777481561251156,High-error + high-uncertainty,Underprediction,-2 to < 0,6.5157397941337685
B-3396,-5.2966,-3.521576335424574,-1.775023664575426,1.775023664575426,1.775023664575426,2,3.1507090098027746,0.4454041585252977,0.6298966017238521,354.3370000000002,1.9281,4,1,2,0.3157894736842105,1.7750236645754258,-1.7750236645754258,High-error + high-uncertainty,Overprediction,-6 to < -4,7.983661908337721
A-5954,-9.1969385027,-7.4248785823719725,-1.772059920328027,1.772059920328027,1.811976770450662,5,3.1401963612329733,0.206456507843949,0.5658315210063689,629.5040000000001,8.020400000000006,4,4,11,0.125,1.7720599203280276,-1.7720599203280276,High-error + high-uncertainty,Overprediction,< -6,5.216826242698614
F-251,-4.55,-2.785517255375352,-1.764482744624648,1.764482744624648,1.7411151399258489,3,3.113399356078131,0.1774565722163583,0.3525977952895345,179.13899999999998,-1.4114000000000009,2,2,0,0.0,1.7644827446246478,-1.7644827446246478,High-error + high-uncertainty,Overprediction,-6 to < -4,4.8695009709839105
A-1294,-3.4001753553,-5.157040645080416,1.7568652897804158,1.7568652897804158,1.8752609460696237,3,3.0865756464352243,0.2611777446486529,0.4804192574351811,582.993,5.721400000000005,0,0,20,1.0,1.756865289780416,1.756865289780416,High-error + high-uncertainty,Underprediction,-4 to < -2,5.825104719842928
A-5609,-5.949075230999999,-7.696373917737244,1.7472986867372435,1.7472986867372435,1.691044967101158,3,3.053052700673696,0.1499295058591979,0.283587700703058,706.1479999999996,9.482999999999995,1,1,14,0.6666666666666666,1.7472986867372446,1.7472986867372446,High-error + high-uncertainty,Underprediction,-6 to < -4,4.523857301579368
E-1036,-8.6,-6.854074154425446,-1.7459258455745532,1.7459258455745532,1.8342529325357555,3,3.0482570582452184,0.1676546957026843,0.2983745382761125,228.294,5.146200000000003,4,4,0,0.0,1.7459258455745532,-1.7459258455745532,High-error + high-uncertainty,Overprediction,< -6,4.726557965310952
F-847,-2.0,-3.7452506828122867,1.745250682812287,1.745250682812287,1.6208082512792212,3,3.0458999458567537,0.281152753253499,0.5193551062139528,261.71200000000005,2.5127,3,2,0,0.1538461538461538,1.7452506828122867,1.7452506828122867,High-error + high-uncertainty,Underprediction,-2 to < 0,6.0374540648845745
A-4957,-3.6312456143999996,-5.372652360660601,1.7414067462606007,1.7414067462606007,2.111549528757762,3,3.032497455921932,0.7594530840570048,1.3769745492312344,269.5169999999999,6.206600000000005,0,0,16,1.0,1.7414067462606018,1.7414067462606018,High-error + high-uncertainty,Underprediction,-4 to < -2,11.560200558552564
A-1519,-2.2130969417,-3.9541977797475614,1.7411008380475614,1.7411008380475614,1.7411008380475614,2,3.0314321282499206,0.1974943292930651,0.2792991589780307,302.41400000000004,3.058200000000001,4,0,0,0.7894736842105263,1.7411008380475614,1.7411008380475614,High-error + high-uncertainty,Underprediction,-4 to < -2,5.0637811239845245
A-5316,0.6101059749000001,-1.1296310676035324,1.7397370425035328,1.7397370425035328,1.8103651409408967,3,3.026684977058939,0.3206188833341442,0.6294607918966043,245.41099999999997,0.572600000000002,0,0,10,1.0,1.7397370425035326,1.7397370425035326,High-error + high-uncertainty,Underprediction,>= 0,6.484854299656677
A-2569,-5.724958731699999,-7.462466880453668,1.7375081487536692,1.7375081487536692,1.7051748119048833,3,3.018934566985403,0.2397861388782364,0.4762911248146455,530.8340000000004,10.333999999999994,1,1,24,0.7647058823529411,1.737508148753669,1.737508148753669,High-error + high-uncertainty,Underprediction,-6 to < -4,5.546912753266833
A-1524,-3.0802067631,-1.3560749707330015,-1.724131792366998,1.724131792366998,1.724131792366998,2,2.9726304374506376,0.4540815801211134,0.6421683290310838,221.32199999999995,1.1865999999999997,1,0,5,1.0,1.7241317923669985,-1.7241317923669985,High-error + high-uncertainty,Overprediction,-4 to < -2,8.002684451584878
A-5106,-7.763261261599999,-6.04009450985296,-1.7231667517470401,1.7231667517470401,1.7231667517470401,2,2.9693036543264455,0.1637331365006187,0.2315536222490601,476.57700000000034,5.146400000000004,4,2,4,0.4074074074074074,1.7231667517470397,-1.7231667517470397,High-error + high-uncertainty,Overprediction,< -6,4.644876485652882
B-2857,-11.5827,-9.863077540354276,-1.7196224596457252,1.7196224596457252,1.4715584657275365,3,2.957101403718014,1.111511737936978,2.181106631747012,443.7550000000001,8.813199999999998,3,3,0,0.0,1.7196224596457252,-1.7196224596457252,High-error + high-uncertainty,Overprediction,< -6,15.595009417757334
F-1113,-3.48,-5.198990642086985,1.7189906420869845,1.7189906420869845,1.6593213358648193,4,2.954928827582623,0.1613927334027264,0.3550936498854913,354.21100000000007,4.022600000000002,4,4,2,0.0625,1.7189906420869847,1.7189906420869847,High-error + high-uncertainty,Underprediction,-4 to < -2,4.611152715881735
B-1770,0.41209999999999997,-1.3045472739517188,1.7166472739517185,1.7166472739517185,1.7049721476421444,3,2.9468778631658665,0.2249200918271262,0.4493854304570388,232.28,-1.2361999999999986,0,0,9,0.8,1.7166472739517187,1.7166472739517187,High-error + high-uncertainty,Underprediction,>= 0,5.341750880443747
C-1499,-10.1,-8.389979491473918,-1.7100205085260818,1.7100205085260818,1.5841420746250714,6,2.9241701395797994,0.3729289798138862,0.989230884294412,445.7710000000001,8.7061,2,2,2,0.0,1.7100205085260818,-1.7100205085260818,High-error + high-uncertainty,Overprediction,< -6,7.042067199298842
C-1501,-10.1,-8.389979491473918,-1.7100205085260818,1.7100205085260818,1.5841420746250714,6,2.9241701395797994,0.3729289798138862,0.989230884294412,445.7710000000001,8.7061,2,2,2,0.0,1.7100205085260818,-1.7100205085260818,High-error + high-uncertainty,Overprediction,< -6,7.042067199298842
C-2427,-10.1,-8.389979491473918,-1.7100205085260818,1.7100205085260818,1.5841420746250714,6,2.9241701395797994,0.3729289798138862,0.989230884294412,445.771,8.7061,2,2,2,0.0,1.7100205085260818,-1.7100205085260818,High-error + high-uncertainty,Overprediction,< -6,7.042067199298842
A-5959,-9.2920103659,-7.58494505403336,-1.7070653118666386,1.7070653118666386,1.547414922545129,5,2.914071978978344,0.3457299162397324,0.7548866257290552,685.6120000000001,9.254080000000002,4,4,11,0.2222222222222222,1.7070653118666392,-1.7070653118666392,High-error + high-uncertainty,Overprediction,< -6,6.722941153324254
A-2049,-5.8357203688,-7.541073829178749,1.705353460378749,1.705353460378749,1.865808583705962,3,2.9082304248257733,0.3528673365454228,0.6487094025808391,685.047,9.095500000000005,3,1,9,0.8095238095238095,1.705353460378749,1.705353460378749,High-error + high-uncertainty,Underprediction,-6 to < -4,6.802711624867722
C-2508,-0.94,-2.6426601108951404,1.7026601108951407,1.7026601108951407,1.6347560080986634,4,2.8990514532334526,0.2016747363211743,0.4525227337712159,457.4830000000002,0.1866000000000018,4,1,3,0.4347826086956521,1.7026601108951405,1.7026601108951405,High-error + high-uncertainty,Underprediction,-2 to < 0,5.050707434210233
H-437,-8.36,-6.658125074615818,-1.7018749253841816,1.7018749253841816,1.7018749253841816,2,2.8963782616514138,0.2049856036775919,0.2898934208120867,320.04600000000005,6.199420000000003,2,2,2,0.1428571428571428,1.7018749253841818,-1.7018749253841818,High-error + high-uncertainty,Overprediction,< -6,5.087725135665008
C-2553,-5.44,-3.753499780418435,-1.686500219581566,1.686500219581566,1.6997176420302225,3,2.84428299064867,0.1768121374951231,0.3528824550665823,441.4040000000002,-0.0448000000000007,3,3,9,0.2105263157894736,1.6865002195815655,-1.6865002195815655,High-error + high-uncertainty,Overprediction,-6 to < -4,4.7374993097543925
G-281,-6.301,-4.616433842416393,-1.6845661575836073,1.6845661575836073,1.6845661575836073,2,2.837763139275999,0.1596192259186797,0.2257356741096918,394.471,3.9531000000000023,3,2,9,0.3478260869565217,1.6845661575836068,-1.6845661575836068,High-error + high-uncertainty,Overprediction,< -6,4.535669757806621
A-2757,-7.4761487948,-5.791834878046224,-1.6843139167537766,1.6843139167537766,1.6843139167537766,2,2.836913370170448,0.6255120871220545,0.8846076770363105,598.6580000000001,8.572080000000001,9,7,2,0.1,1.6843139167537764,-1.6843139167537764,High-error + high-uncertainty,Overprediction,< -6,9.920729394447466
B-13,-3.9208,-5.6005251942702055,1.6797251942702056,1.6797251942702056,1.6094981984839594,3,2.82147672826608,0.1587025086925454,0.2931730755880313,608.6880000000003,4.171100000000004,6,3,8,0.5151515151515151,1.6797251942702056,1.6797251942702056,High-error + high-uncertainty,Underprediction,-4 to < -2,4.517341112490725
B-4423,-9.2068,-7.528207911885897,-1.6785920881141028,1.6785920881141028,1.6051872576059392,4,2.8176713982792636,0.2529825190989981,0.5593029011141191,321.97400000000005,6.198200000000001,3,2,0,0.0,1.6785920881141028,-1.6785920881141028,High-error + high-uncertainty,Overprediction,< -6,5.605355849978179
B-969,-3.6402,-5.316518605182063,1.6763186051820624,1.6763186051820624,1.6763186051820624,2,2.810044066079535,0.1539838142085702,0.2177659984396989,392.5800000000002,4.477900000000004,4,0,4,0.9583333333333334,1.6763186051820629,1.6763186051820629,High-error + high-uncertainty,Underprediction,-4 to < -2,4.457354681341862
A-5928,-8.2900385416,-6.613906792161292,-1.6761317494387076,1.6761317494387076,1.6498092293099005,3,2.8094176414764624,0.2014876286375026,0.4003878529352036,331.5030000000001,7.192700000000007,3,3,4,0.3333333333333333,1.6761317494387074,-1.6761317494387074,High-error + high-uncertainty,Overprediction,< -6,5.006173928596418
A-3316,-0.4390279004999999,-2.112460450904131,1.673432550404131,1.673432550404131,1.7713799945505029,3,2.8003765007520744,0.1712867964197935,0.2976164663902241,186.594,1.458,1,1,2,0.125,1.673432550404131,1.673432550404131,High-error + high-uncertainty,Underprediction,-2 to < 0,4.65275798064404
C-1972,0.08,-1.5932001923149524,1.6732001923149524,1.6732001923149524,1.6732001923149524,2,2.7995988835627936,0.2596052254988458,0.3671372307633933,209.209,-0.9392000000000004,2,2,3,0.375,1.6732001923149524,1.6732001923149524,High-error + high-uncertainty,Underprediction,>= 0,5.673298811093927
A-515,-2.977604072,-1.3049892290560983,-1.6726148429439018,1.6726148429439018,1.8247335085823344,3,2.7976404128362535,0.2677447112480114,0.4661852167307243,58.124,1.8064,0,0,1,1.0,1.6726148429439018,-1.6726148429439018,High-error + high-uncertainty,Overprediction,-4 to < -2,5.76645183206811
A-2032,-5.6941064111,-7.362324782869273,1.6682183717692731,1.6682183717692731,1.6682183717692731,2,2.7829525359085245,0.4957800045666108,0.7011388064114961,543.875,6.4737000000000045,2,2,2,0.2,1.6682183717692727,1.6682183717692727,High-error + high-uncertainty,Underprediction,-6 to < -4,8.3953911020947
A-5355,0.7665063868,-0.9015324926785285,1.6680388794785286,1.6680388794785286,1.6861093621322634,3,2.782353703451985,0.2864410481070081,0.5720264584200181,171.19599999999997,0.8078,1,0,1,0.75,1.6680388794785286,1.6680388794785286,High-error + high-uncertainty,Underprediction,>= 0,5.975262443382643
B-1894,-3.4746,-5.139405990215553,1.6648059902155525,1.6648059902155525,1.639947548154005,3,2.7715789850575865,0.1544498691639331,0.3058843276695331,286.30799999999994,4.806900000000004,1,1,10,0.5714285714285714,1.664805990215553,1.664805990215553,High-error + high-uncertainty,Underprediction,-4 to < -2,4.4443542660254005
B-1160,-0.4018,-2.066541724860463,1.664741724860463,1.664741724860463,1.664741724860463,2,2.7713650104913894,0.2194453269571407,0.3103425575821865,252.23,-1.5622000000000007,3,2,2,0.5,1.6647417248604632,1.6647417248604632,High-error + high-uncertainty,Underprediction,-2 to < 0,5.195562987201155
B-3562,-3.3371,-1.675228499952856,-1.6618715000471438,1.6618715000471438,1.7342866804437762,3,2.7618168826689438,0.1845382957063032,0.3471104367101594,72.151,2.0524,0,0,0,1.0,1.661871500047144,-1.661871500047144,High-error + high-uncertainty,Overprediction,-4 to < -2,4.787472834896071
