ID,repetition,seed,training_reference_count,nearest_training_distance,nearest_training_ID,Solubility,predicted_solubility,absolute_error,novelty_region
D-1848,3,102,6103,0.32652589004322013,B-2752,-3.2030000000000003,-3.716970287890199,0.5139702878901988,Low-moderate novelty
B-2234,3,102,6103,0.2762815789772365,B-1748,-2.9677,-2.998964464465244,0.0312644644652442,Low-moderate novelty
B-3330,3,102,6103,0.09038383607110596,C-857,-2.4568,-2.9824138620562923,0.5256138620562925,Lowest novelty
B-3324,3,102,6103,0.195122732503648,B-701,-2.9973,-3.7069454867591,0.7096454867590998,Lowest novelty
B-3771,3,102,6103,0.3522975707260116,B-1338,-2.458,-1.7839434923223385,0.6740565076776617,Low-moderate novelty
B-3145,3,102,6103,0.29470001057762035,C-1277,-2.5622,-1.9164207501390609,0.6457792498609392,Low-moderate novelty
C-1778,3,102,6103,0.1855810386085786,C-1729,-2.11,-1.3997449323915272,0.7102550676084727,Lowest novelty
C-1790,3,102,6103,0.1855810386085786,C-1729,-2.11,-1.3997449323915272,0.7102550676084727,Lowest novelty
E-1187,3,102,6103,0.36000948473407934,B-3158,-2.84,-2.416735875467009,0.4232641245329906,Low-moderate novelty
B-1940,3,102,6103,0.4914434157869849,B-1745,-2.783,-2.335167238518609,0.4478327614813904,Moderate-high novelty
B-690,3,102,6103,0.290341902777083,A-388,-3.3533,-3.915581490585814,0.5622814905858142,Low-moderate novelty
B-2329,3,102,6103,0.40598848381971003,B-2631,-3.795,-4.27947466954649,0.4844746695464899,Moderate-high novelty
H-524,3,102,6103,0.3569721022929504,B-1932,-3.17,-3.2757470091152365,0.1057470091152366,Low-moderate novelty
C-507,3,102,6103,0.14557477885794995,A-1098,-3.14,-3.339980107410024,0.1999801074100236,Lowest novelty
B-2220,3,102,6103,0.3300717468414995,A-3904,-1.9169,-0.93526585878223,0.98163414121777,Low-moderate novelty
A-1289,3,102,6103,0.4914434157869849,B-1745,-2.779325494,-2.335167238518609,0.4441582554813905,Moderate-high novelty
B-2084,3,102,6103,0.2612076554231187,A-3716,-2.4352,-2.2968945711718853,0.1383054288281147,Low-moderate novelty
B-2853,3,102,6103,0.41990791619333623,B-2839,-3.4727,-3.5748630038211924,0.1021630038211922,Moderate-high novelty
C-1993,3,102,6103,0.12479379100736061,A-4402,-2.63,-2.2439360444240077,0.3860639555759926,Lowest novelty
C-1389,3,102,6103,0.6111152477730154,B-2964,-2.55,-2.011508739948391,0.5384912600516087,Moderate-high novelty
C-700,3,102,6103,0.047416591728946036,B-3525,-2.48,-2.4715802379558545,0.0084197620441455,Lowest novelty
B-2446,3,102,6103,0.5284719573550462,A-3903,-1.4939,-1.4636582445560038,0.0302417554439962,Moderate-high novelty
A-940,3,102,6103,0.4046014769623528,B-2743,-2.6724024043,-2.4347909430632173,0.2376114612367827,Moderate-high novelty
F-393,3,102,6103,0.31700152146445637,B-428,-1.97,-3.2695087830874425,1.2995087830874426,Low-moderate novelty
B-30,3,102,6103,0.4362382476784107,B-99,-4.2773,-5.950530249796625,1.6732302497966245,Moderate-high novelty
A-521,3,102,6103,0.16340384768693134,B-2323,-2.4740066421,-1.88935828033664,0.58464836176336,Lowest novelty
C-2339,3,102,6103,0.7986906799464207,F-435,-3.18,-3.0277758699763275,0.1522241300236726,Moderate-high novelty
B-2231,3,102,6103,0.11732647908403582,A-4959,-2.2558,-2.37545672604268,0.1196567260426801,Lowest novelty
B-1734,3,102,6103,0.17372781810547033,A-2350,-3.5673,-4.160853479027027,0.5935534790270274,Lowest novelty
B-1434,3,102,6103,0.9295416480343593,A-5026,-4.8127,-5.602420619423218,0.7897206194232176,Highest novelty
B-2969,3,102,6103,0.29099824688924736,B-2073,-3.044,-2.758832337405986,0.2851676625940138,Low-moderate novelty
F-607,3,102,6103,0.5012527114578517,B-2995,-3.55,-4.291783155711446,0.7417831557114463,Moderate-high novelty
E-405,3,102,6103,0.4362382476784107,B-99,-4.28,-5.950530249796625,1.6705302497966246,Moderate-high novelty
E-1273,3,102,6103,0.16284141549906087,B-1338,-2.32,-1.5906447287580143,0.7293552712419853,Lowest novelty
B-1951,3,102,6103,0.09764136376771458,C-1638,-2.6015,-1.8226537949118924,0.7788462050881078,Lowest novelty
A-895,3,102,6103,0.33147810341411166,B-1520,-2.5767203524,-1.6808189207209354,0.8959014316790648,Low-moderate novelty
C-244,3,102,6103,0.17720486554350157,B-1338,-2.34,-1.633115667173398,0.7068843328266019,Lowest novelty
F-21,3,102,6103,0.11816130456510204,A-4896,-2.65,-2.473073223169336,0.1769267768306637,Lowest novelty
B-1778,3,102,6103,0.5079014037504913,B-3158,-3.1019,-3.509586154820608,0.4076861548206079,Moderate-high novelty
B-3515,3,102,6103,0.3515635529961661,A-270,-3.8121,-4.408656145551703,0.5965561455517028,Low-moderate novelty
C-1299,3,102,6103,0.2594039032352578,B-2168,-2.37,-1.906772490248293,0.4632275097517071,Low-moderate novelty
B-2742,3,102,6103,0.19588373734461728,F-80,-2.1538,-0.7656025583051662,1.3881974416948335,Lowest novelty
A-961,3,102,6103,0.34011833330995517,F-369,-2.830470194,-2.6451881190787647,0.1852820749212353,Low-moderate novelty
A-575,3,102,6103,0.3143558409537836,B-2323,-2.4548997462,-2.072959851666324,0.381939894533676,Low-moderate novelty
A-1479,3,102,6103,0.30191365964552475,B-2904,-3.0334483747000003,-2.6812399776737794,0.3522083970262208,Low-moderate novelty
B-1162,3,102,6103,0.18096417842221477,A-388,-3.2761,-4.349987876679572,1.073887876679572,Lowest novelty
F-695,3,102,6103,0.317684355982931,B-3501,-2.96,-3.0657046878564285,0.1057046878564285,Low-moderate novelty
C-1633,3,102,6103,0.1813809394147688,A-1385,-2.38,-1.2811360330499937,1.0988639669500064,Lowest novelty
E-997,3,102,6103,0.4990333866720501,B-4460,-2.82,-2.6244521862673085,0.1955478137326913,Moderate-high novelty
A-2466,3,102,6103,0.6369139734824181,C-1818,-3.2350788163,-4.203583894999843,0.968505078699843,Moderate-high novelty
B-4232,3,102,6103,0.29842111711372254,B-1946,-2.5813,-1.857127653941788,0.7241723460582123,Low-moderate novelty
C-1269,3,102,6103,0.1608253910426141,C-1839,-2.56,-2.2397621624245923,0.3202378375754078,Lowest novelty
B-1043,3,102,6103,0.3947312344241706,A-4163,-2.1562,-1.8921385596601703,0.2640614403398298,Moderate-high novelty
A-606,3,102,6103,0.4091181470944018,B-3547,-2.5363732086,-2.2186311711353115,0.3177420374646886,Moderate-high novelty
B-370,3,102,6103,0.3814262698507257,B-2323,-2.6268,-2.1165978951238307,0.5102021048761691,Moderate-high novelty
A-1205,3,102,6103,0.19672598946905367,B-3158,-2.7612722995,-2.160363041626668,0.6009092578733317,Lowest novelty
C-2104,3,102,6103,0.2875613330393634,F-1088,-2.99,-2.6250010065505376,0.3649989934494626,Low-moderate novelty
F-26,3,102,6103,0.1125873923375457,A-4896,-2.67,-2.473073223169336,0.1969267768306637,Lowest novelty
C-1873,3,102,6103,0.39074051888242467,B-3153,-2.71,-2.694791985823895,0.015208014176105,Moderate-high novelty
B-2070,3,102,6103,0.49903338667204833,B-4460,-2.8266,-2.6244521862673085,0.2021478137326915,Moderate-high novelty
B-3503,3,102,6103,0.3055514045752356,F-814,-2.5141,-2.0905054418160387,0.4235945581839613,Low-moderate novelty
D-874,3,102,6103,0.32870793660266884,B-1338,-2.639,-2.183325069876258,0.4556749301237417,Low-moderate novelty
F-276,3,102,6103,0.2597380269864081,A-1158,-3.55,-4.801435300320537,1.2514353003205372,Low-moderate novelty
B-1765,3,102,6103,0.21026117977661685,B-128,-2.2926,-2.271834523874179,0.0207654761258213,Lowest novelty
A-411,3,102,6103,0.20979271931197394,B-128,-2.4496899299,-2.282422083974436,0.1672678459255645,Lowest novelty
C-1851,3,102,6103,0.40888266571120774,B-2073,-2.83,-2.678304617269017,0.151695382730983,Moderate-high novelty
B-3782,3,102,6103,0.08008236403676873,B-1709,-2.699,-2.3775411480513964,0.3214588519486034,Lowest novelty
C-1297,3,102,6103,0.24084538910435913,F-345,-2.58,-2.3174623751412726,0.2625376248587274,Low-moderate novelty
B-2314,3,102,6103,0.3556599087570653,A-388,-3.0948,-3.49785272739317,0.4030527273931699,Low-moderate novelty
B-1525,3,102,6103,0.3641457373408948,C-1957,-2.9284,-2.341450106555551,0.5869498934444488,Low-moderate novelty
B-802,3,102,6103,0.33146853619349126,C-2220,-2.6359,-2.145436423184444,0.4904635768155558,Low-moderate novelty
F-316,3,102,6103,0.02543989655844018,B-2152,-2.5,-2.4267595820963224,0.0732404179036776,Lowest novelty
F-969,3,102,6103,0.0,B-1430,-2.91,-3.1369650631690007,0.2269650631690005,Lowest novelty
C-427,3,102,6103,0.267099158627269,B-1709,-2.63,-2.6086712015287663,0.0213287984712335,Low-moderate novelty
B-2295,3,102,6103,0.1696785832616165,B-4278,-2.6774,-2.239609532629288,0.437790467370712,Lowest novelty
F-639,3,102,6103,0.43773832423755854,B-2995,-3.16,-3.5541268597332727,0.3941268597332725,Moderate-high novelty
E-1001,3,102,6103,0.26669890337267205,B-75,-3.98,-4.649387500237396,0.6693875002373963,Low-moderate novelty
C-415,3,102,6103,0.26709915862726985,B-1709,-2.76,-2.6086712015287663,0.1513287984712334,Low-moderate novelty
A-2424,3,102,6103,0.25115650952754814,A-4718,-2.1850914787,-1.0273740422344948,1.1577174364655052,Low-moderate novelty
A-1802,3,102,6103,0.6548934066186047,B-3354,-4.4728088442,-5.959634060022629,1.4868252158226287,Moderate-high novelty
B-3778,3,102,6103,0.1740181334249304,B-1743,-2.5415,-2.090026432237914,0.4514735677620862,Lowest novelty
A-1740,3,102,6103,0.41083050553286077,C-1818,-3.1588329057,-3.43526949301112,0.2764365873111196,Moderate-high novelty
F-189,3,102,6103,0.10161663977512451,B-428,-1.97,-1.432974188613827,0.537025811386173,Lowest novelty
A-1789,3,102,6103,0.3004749867893887,B-2168,-2.3069323017,-1.864521682946539,0.4424106187534609,Low-moderate novelty
A-70,3,102,6103,0.4802612776465661,A-2179,-2.5936884915,-2.126792220789465,0.4668962707105351,Moderate-high novelty
B-1701,3,102,6103,0.4802612776465661,A-2179,-2.5937,-2.126792220789465,0.4669077792105351,Moderate-high novelty
A-79,3,102,6103,0.28081634330091587,B-1114,-2.6229591952,-2.371367851071829,0.2515913441281712,Low-moderate novelty
B-4024,3,102,6103,0.24455933337808652,E-549,-2.4989,-1.8300046235517384,0.6688953764482617,Low-moderate novelty
B-3978,3,102,6103,0.24600320354597227,B-3974,-2.3899,-1.5495034333517763,0.8403965666482236,Low-moderate novelty
B-3070,3,102,6103,0.29633178635205176,A-5032,-3.1630000000000003,-3.431992173701492,0.2689921737014917,Low-moderate novelty
C-359,3,102,6103,0.11646097090424613,A-3716,-2.65,-2.389922057788798,0.2600779422112018,Lowest novelty
B-3117,3,102,6103,0.13515702847480032,A-1085,-2.7359,-2.5925571754752137,0.1433428245247863,Lowest novelty
B-3745,3,102,6103,0.19768104205215956,B-1114,-2.4335,-2.1697596849766323,0.2637403150233677,Lowest novelty
B-4031,3,102,6103,0.33441345140773826,B-1338,-2.4861,-1.9411254322715128,0.5449745677284872,Low-moderate novelty
B-4522,3,102,6103,0.2751161578161978,B-1745,-2.3837,-1.6222879507843913,0.7614120492156089,Low-moderate novelty
B-2838,3,102,6103,0.41447226463789755,A-1085,-3.1234,-2.9791082057980653,0.1442917942019348,Moderate-high novelty
B-1753,3,102,6103,0.2846327210089724,B-2995,-2.9596,-3.198478798083633,0.2388787980836331,Low-moderate novelty
B-1109,3,102,6103,0.2673822919656335,C-1775,-2.1325,-1.5775883512123423,0.5549116487876575,Low-moderate novelty
A-1174,3,102,6103,0.5084915199286334,B-2323,-2.7927245342,-2.497506324336818,0.2952182098631821,Moderate-high novelty
A-47,3,102,6103,0.4091181470944018,B-3547,-2.5636257131,-2.2186311711353115,0.3449945419646885,Moderate-high novelty
B-2883,3,102,6103,0.18791554265435592,B-2157,-2.0506,-2.140087470181802,0.0894874701818015,Lowest novelty
B-1219,3,102,6103,0.27134495514691437,B-1914,-2.3,-1.4165543083394927,0.8834456916605071,Low-moderate novelty
C-1661,3,102,6103,0.22120787640078135,C-1638,-2.67,-2.090026432237914,0.5799735677620861,Low-moderate novelty
E-1121,3,102,6103,0.1539694573223512,A-5074,-3.75,-4.378388347365771,0.628388347365771,Lowest novelty
C-104,3,102,6103,0.2873249176059347,C-86,-1.66,-1.1289340107299648,0.5310659892700351,Low-moderate novelty
B-1906,3,102,6103,0.14829472487687032,F-118,-2.4412,-1.950172937538439,0.4910270624615611,Lowest novelty
F-16,3,102,6103,0.2706740849077733,B-2995,-3.23,-4.053132062798268,0.8231320627982677,Low-moderate novelty
C-1349,3,102,6103,0.3567078546483273,B-1932,-3.25,-2.989401840042066,0.2605981599579339,Low-moderate novelty
B-781,3,102,6103,0.9459940555094583,A-2739,-3.307,-3.287405943884297,0.0195940561157028,Highest novelty
B-1451,3,102,6103,0.370579196878039,C-1686,-2.4502,-1.452733527521224,0.997466472478776,Low-moderate novelty
C-1222,3,102,6103,0.2654799893007616,D-2028,-2.56,-2.0459207121934955,0.5140792878065046,Low-moderate novelty
B-4517,3,102,6103,0.06134681472791583,B-4384,-2.2782,-1.0737854103613795,1.2044145896386205,Lowest novelty
A-4943,3,102,6103,0.3391870668359478,F-367,-3.526033775,-4.616018410904842,1.089984635904842,Low-moderate novelty
B-4575,3,102,6103,0.15396945732234832,A-5074,-3.7446,-4.378388347365771,0.6337883473657708,Lowest novelty
H-354,3,102,6103,0.2940529936475423,B-1745,-2.46,-1.7254786536102904,0.7345213463897096,Low-moderate novelty
C-265,3,102,6103,0.20738977478769502,B-2323,-2.68,-1.9350919854496629,0.7449080145503375,Lowest novelty
B-2663,3,102,6103,0.37319643736018543,E-549,-2.3676,-1.869896671028128,0.4977033289718717,Low-moderate novelty
E-680,3,102,6103,0.41083029714343544,B-3387,-3.7,-4.106641177932684,0.4066411779326833,Moderate-high novelty
A-4930,3,102,6103,0.5862699957237274,B-2592,-3.1719091991000004,-3.5419633079551573,0.370054108855157,Moderate-high novelty
B-3448,3,102,6103,0.24492929991746792,C-1863,-2.7588,-2.485106776292001,0.273693223707999,Low-moderate novelty
A-1258,3,102,6103,0.45681783986040747,B-2752,-2.9191416399000003,-3.264431463691594,0.3452898237915938,Moderate-high novelty
A-237,3,102,6103,0.22761740187951934,B-4384,-2.2056018566,-1.184820887720327,1.020780968879673,Low-moderate novelty
B-3617,3,102,6103,0.0999919199566146,A-1385,-2.3502,-0.8554404943825924,1.4947595056174077,Lowest novelty
B-1851,3,102,6103,0.28173586567351616,B-2323,-2.6701,-2.215320179915857,0.4547798200841431,Low-moderate novelty
A-22,3,102,6103,0.5105848182520145,B-3376,-3.5440597008,-4.100005804475432,0.5559461036754323,Moderate-high novelty
A-1173,3,102,6103,0.32069266609623337,B-3472,-2.9792447784,-2.687252391611064,0.2919923867889364,Low-moderate novelty
B-335,3,102,6103,0.022811129680412167,B-1743,-2.5380000000000003,-1.8385497201755177,0.6994502798244824,Lowest novelty
E-1006,3,102,6103,0.6515314479047355,B-1541,-2.88,-3.114027085466912,0.2340270854669119,Moderate-high novelty
B-3488,3,102,6103,0.3730085901081868,B-1743,-2.6464,-2.3880655321717987,0.2583344678282011,Low-moderate novelty
F-684,3,102,6103,0.2460032035459732,F-685,-2.4,-2.57991330859045,0.17991330859045,Low-moderate novelty
C-1134,3,102,6103,0.3126274702326047,B-1338,-2.52,-2.04539010732108,0.4746098926789202,Low-moderate novelty
F-653,3,102,6103,0.28210063716026756,B-2291,-3.41,-3.792066625212878,0.3820666252128779,Low-moderate novelty
A-1907,3,102,6103,0.22625278215902042,E-549,-2.2627334080000003,-1.5147466891423376,0.7479867188576628,Low-moderate novelty
B-3341,3,102,6103,0.24010664241454982,A-4776,-3.3189,-3.322137999634597,0.0032379996345972,Low-moderate novelty
A-1650,3,102,6103,0.2987607840725543,C-626,-3.2854336032,-3.333929700362213,0.0484960971622134,Low-moderate novelty
D-2035,3,102,6103,0.36249934888278285,D-2028,-2.575,-2.0459207121934955,0.5290792878065047,Low-moderate novelty
A-81,3,102,6103,0.296805429833949,A-4671,-2.8265354685000004,-2.6003786371812088,0.2261568313187916,Low-moderate novelty
A-1186,3,102,6103,0.16171649365391644,B-4570,-3.1121092438,-2.820101995302611,0.2920072484973888,Lowest novelty
F-643,3,102,6103,0.28460527524682283,B-2743,-2.66,-2.429039807389416,0.2309601926105839,Low-moderate novelty
C-1769,3,102,6103,0.14730041456075385,B-1914,-2.5,-1.7386342796828078,0.7613657203171922,Lowest novelty
B-845,3,102,6103,0.21179545149395007,F-344,-2.3525,-2.356818325070701,0.0043183250707015,Lowest novelty
C-633,3,102,6103,0.25911074766542647,C-1290,-2.3,-2.629083142703504,0.3290831427035043,Low-moderate novelty
B-1739,3,102,6103,0.2965960073784769,B-1746,-2.4424,-1.6000379175080308,0.8423620824919693,Low-moderate novelty
F-780,3,102,6103,0.2896634155410543,C-1886,-2.88,-2.417336766602073,0.4626632333979263,Low-moderate novelty
A-574,3,102,6103,0.08202751903423997,A-3516,-2.3906599281,-1.8353989234098296,0.5552610046901703,Lowest novelty
B-3010,3,102,6103,0.40096227845720855,E-549,-2.1707,-1.6474118955911683,0.5232881044088316,Moderate-high novelty
G-1116,3,102,6103,0.10980458818849823,C-2248,-2.404,-2.854007379286871,0.450007379286871,Lowest novelty
B-2971,3,102,6103,0.5524288847763118,A-2350,-3.2365,-3.1954422696059708,0.0410577303940291,Moderate-high novelty
B-4395,3,102,6103,0.7674784433779991,B-2756,-3.6745,-5.306814453268951,1.6323144532689513,Moderate-high novelty
C-1705,3,102,6103,0.24933337656035573,B-3158,-2.77,-2.7273631373986045,0.0426368626013955,Low-moderate novelty
C-314,3,102,6103,0.3143337937967289,B-1946,-2.89,-2.5468393390896136,0.3431606609103865,Low-moderate novelty
A-1400,3,102,6103,0.37706906956643316,B-2592,-2.854511354,-3.0465828770517147,0.1920715230517147,Moderate-high novelty
A-4899,3,102,6103,0.6172655448625824,B-2323,-3.0006167172,-3.3451734714573367,0.3445567542573369,Moderate-high novelty
I-4,3,102,6103,0.22303567640580582,A-3716,-2.62,-2.371470738830601,0.248529261169399,Low-moderate novelty
C-1386,3,102,6103,0.29581007817596083,B-2631,-3.59,-4.159174408185431,0.5691744081854306,Low-moderate novelty
B-265,3,102,6103,0.4423133662610573,C-1818,-2.9902,-3.425876304261104,0.4356763042611034,Moderate-high novelty
B-2529,3,102,6103,0.30248309002774815,A-539,-2.7460000000000004,-2.5596449753085304,0.18635502469147,Low-moderate novelty
B-4026,3,102,6103,0.33441345140773826,B-1338,-2.4142,-1.9411254322715128,0.4730745677284873,Low-moderate novelty
B-1771,3,102,6103,0.40957827219555265,B-2995,-3.1389,-3.634765519028498,0.4958655190284982,Moderate-high novelty
B-3075,3,102,6103,0.40957827219555265,B-2995,-3.1389,-3.634765519028498,0.4958655190284982,Moderate-high novelty
B-1582,3,102,6103,0.04814580597046439,B-2129,-2.5656,-1.841615979618069,0.7239840203819308,Lowest novelty
C-281,3,102,6103,0.3413406620673911,C-179,-3.67,-4.250940796349896,0.5809407963498963,Low-moderate novelty
B-2525,3,102,6103,0.1438905777183736,B-2743,-2.6099,-1.8799650915866235,0.7299349084133766,Lowest novelty
F-769,3,102,6103,0.30924732821586576,F-1065,-2.99,-2.893021238440157,0.0969787615598432,Low-moderate novelty
A-4829,3,102,6103,0.04521410581361119,B-1743,-2.6373771386,-1.9022229237155377,0.7351542148844621,Lowest novelty
A-779,3,102,6103,0.2212334707659356,B-4618,-2.6223388564,-2.1495541888808147,0.4727846675191851,Low-moderate novelty
B-2614,3,102,6103,0.8303015177226858,B-1941,-4.5221,-6.327476100625464,1.8053761006254645,Moderate-high novelty
C-1503,3,102,6103,0.09539309445709768,F-903,-3.31,-3.8067941961846703,0.4967941961846702,Lowest novelty
A-4821,3,102,6103,0.2940529936475408,B-1745,-2.5149437885,-1.7254786536102904,0.7894651348897097,Low-moderate novelty
A-4807,3,102,6103,0.24216457867697375,C-1839,-2.6757824138,-2.3733531280885183,0.3024292857114816,Low-moderate novelty
C-1417,3,102,6103,0.8303015177226858,B-1941,-4.52,-6.327476100625464,1.8074761006254647,Moderate-high novelty
F-291,3,102,6103,0.8303015177226858,B-1941,-4.52,-6.327476100625464,1.8074761006254647,Moderate-high novelty
F-1077,3,102,6103,0.2748782259502427,F-909,-3.03,-3.106510297640669,0.0765102976406697,Low-moderate novelty
