ID,observed_solubility,mean_prediction,mean_residual,mean_absolute_error,prediction_sd,prediction_range,failure_mode,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3
A-599,-3.4346473299,-3.1214568439952166,-0.31319048590478404,0.3405030229759025,0.3067584402889481,0.5366368873950425,Low-error + high-uncertainty,155.068,3.0244000000000018,0,0,5,1.0
A-5519,-7.5440264742,-6.878657755887268,-0.6653687183127317,0.6653687183127317,0.2617382255666879,0.6843409149201838,Low-error + high-uncertainty,699.9330000000001,7.176420000000009,4,4,6,0.5
C-1655,-2.17,-1.5266849271285627,-0.6433150728714372,0.6433150728714372,0.2644215673698406,0.5921752601008408,Low-error + high-uncertainty,224.26,1.1050999999999995,1,0,5,0.5454545454545454
B-4268,1.0218,0.21234777354337628,0.8094522264566238,0.8094522264566238,0.2411400409267763,0.4751088210164857,Low-error + high-uncertainty,95.10099999999998,0.3200000000000002,1,1,0,0.0
B-831,-3.1574000000000004,-4.038418498899443,0.8810184988994428,0.8810184988994428,0.2308112663878576,0.4561204755459962,Low-error + high-uncertainty,185.355,3.736600000000003,0,0,10,1.0
G-493,-4.5760000000000005,-3.461004941678709,-1.114995058321291,1.114995058321291,0.1983599573536004,0.2805233419212105,Low-error + high-uncertainty,414.82700000000017,1.1715999999999998,2,2,8,0.2
F-633,-1.74,-1.4212968166916145,-0.31870318330838565,0.31870318330838565,0.307156537900707,0.4343849416707455,Low-error + high-uncertainty,199.25399999999996,0.9897999999999992,1,0,4,0.7777777777777778
B-217,-2.1193,-1.537330478987808,-0.581969521012192,0.581969521012192,0.2705400820567473,0.6083833915370571,Low-error + high-uncertainty,224.26,0.961,1,0,4,0.5454545454545454
B-3122,-7.6194,-6.787313966867429,-0.8320860331325708,0.8320860331325708,0.2357857892428955,0.5425632550097053,Low-error + high-uncertainty,416.30400000000014,6.177980000000004,3,2,6,0.2727272727272727
C-109,-1.42,-0.8919974944235647,-0.5280025055764352,0.5280025055764352,0.277720705666794,0.6035747933111263,Low-error + high-uncertainty,184.195,0.1587999999999999,1,0,2,0.625
A-182,-4.4255032449,-4.293894077842721,-0.13160916705727924,0.22578593061165095,0.3193095252640274,0.4515718612233019,Low-error + high-uncertainty,266.381,4.163100000000004,1,0,10,0.75
I-17,-4.26,-5.0986361727117355,0.8386361727117357,0.8386361727117357,0.2345106154503531,0.427625201747527,Low-error + high-uncertainty,406.482,3.738000000000002,4,4,10,0.25
B-572,-3.8955,-3.771352214179887,-0.12414778582011321,0.236104291421425,0.3167656291157315,0.6287971084053261,Low-error + high-uncertainty,314.46600000000007,4.7938000000000045,0,0,15,0.8888888888888888
F-1134,-2.12,-1.139372972218525,-0.9806270277814749,0.9806270277814749,0.2138671262076439,0.3024537904286084,Low-error + high-uncertainty,279.503,0.1761999999999998,2,0,1,1.0
E-1236,-1.85,-2.4362982300616203,0.5862982300616201,0.5862982300616201,0.2683380262333587,0.6071083374629977,Low-error + high-uncertainty,152.237,2.401700000000001,2,0,0,0.9
B-2091,-1.8507,-2.4362982300616203,0.5855982300616202,0.5855982300616202,0.2683380262333587,0.6071083374629977,Low-error + high-uncertainty,152.237,2.401700000000001,2,0,0,0.9
A-5666,-7.779843060399999,-6.793020470173886,-0.9868225902261134,0.9868225902261134,0.2124385093488998,0.4669912463686287,Low-error + high-uncertainty,352.3700000000001,6.375560000000005,3,3,6,0.1428571428571428
C-1052,-3.15,-2.79697672354835,-0.35302327645164966,0.39645203026009,0.293806767089407,0.6060534003544382,Low-error + high-uncertainty,460.4390000000002,-1.243599999999999,4,1,2,0.4090909090909091
A-3365,-0.3416163866,-0.26433587284586324,-0.0772805137541367,0.25721802504251573,0.3126621865271053,0.6065335812900099,Low-error + high-uncertainty,136.147,-2.058,0,0,4,1.0
B-650,-1.0490000000000002,-1.6604293033607638,0.6114293033607637,0.6114293033607637,0.2637145917144109,0.4750685238940122,Low-error + high-uncertainty,190.283,1.5922,0,0,10,1.0
A-1222,-3.0021546467999998,-3.689854786976501,0.6877001401765007,0.6877001401765007,0.2529037600143479,0.4976985091216126,Low-error + high-uncertainty,266.318,4.112300000000004,0,0,9,1.0
C-631,-4.38,-3.438158418236744,-0.9418415817632558,0.9418415817632558,0.2177459025055764,0.503327585538544,Low-error + high-uncertainty,402.48700000000014,2.1284,4,0,3,0.6956521739130435
A-893,-0.5865603256,-1.5396135751463476,0.9530532495463474,0.9530532495463474,0.2161780721533672,0.4184927894469743,Low-error + high-uncertainty,154.209,1.8822,2,0,0,0.8888888888888888
B-3793,-2.5494,-3.561507038471679,1.0121070384716793,1.0121070384716793,0.2079432375892567,0.2940761468024977,Low-error + high-uncertainty,184.238,2.768300000000001,2,2,2,0.0769230769230769
A-348,-4.4507609201,-3.847113331692967,-0.6036475884070324,0.6036475884070324,0.2639205591113258,0.4759557504705975,Low-error + high-uncertainty,234.33599999999996,3.6060000000000025,0,0,5,1.0
F-592,-5.08,-5.016919263151166,-0.06308073684883377,0.22373600310577757,0.3164104899833395,0.4474720062115551,Low-error + high-uncertainty,388.50400000000025,4.294900000000004,4,0,4,0.782608695652174
C-192,-5.830000000000001,-5.875016447928442,0.045016447928443205,0.22434339469914433,0.31600252901542,0.5949645076294487,Low-error + high-uncertainty,334.5480000000002,5.395100000000005,4,0,10,0.9523809523809524
A-2550,-5.549815883300002,-6.65200187860334,1.102185995303339,1.102185995303339,0.1945809676328891,0.3890999067931,Low-error + high-uncertainty,354.6630000000002,8.436700000000007,0,0,21,1.0
F-103,-4.46,-3.3426510815998456,-1.1173489184001544,1.1173489184001544,0.1923670529485465,0.3727133465191143,Low-error + high-uncertainty,209.248,2.691700000000001,3,3,0,0.0714285714285714
B-4569,-4.3692,-3.438158418236744,-0.9310415817632561,0.9310415817632561,0.2177459025055764,0.503327585538544,Low-error + high-uncertainty,402.48700000000014,2.1284,4,0,3,0.6956521739130435
B-1221,-0.5395,-0.6711359014957666,0.13163590149576668,0.2802586617403973,0.3072186931476055,0.5415188860244591,Low-error + high-uncertainty,173.168,-0.6187,1,0,2,0.7142857142857143
A-3073,-6.9644458512,-6.4543810952348935,-0.5100647559651067,0.5100647559651067,0.2751923001944039,0.5459368765171044,Low-error + high-uncertainty,368.5580000000001,6.589500000000006,0,0,19,0.8181818181818182
A-74,-1.8357972344,-2.0286229636271695,0.19282572922716956,0.19282572922716956,0.3188692354058838,0.6642028306763195,Low-error + high-uncertainty,256.342,1.6236,3,0,8,1.0
B-752,-4.9405,-5.492522957870914,0.5520229578709142,0.5520229578709142,0.268733241039441,0.5243058338342719,Low-error + high-uncertainty,697.613,5.619500000000003,0,0,12,1.0
C-1892,-3.0,-2.2004947192718345,-0.7995052807281651,0.7995052807281651,0.2344179426391587,0.4241821134864683,Low-error + high-uncertainty,209.161,1.323,2,1,3,0.25
B-3280,-6.8969,-6.532645890306899,-0.3642541096931007,0.3642541096931007,0.2945028302842694,0.4164898967452757,Low-error + high-uncertainty,394.299,5.423200000000001,3,3,4,0.0526315789473684
B-3196,-4.5971,-3.925353368556015,-0.6717466314439854,0.6717466314439854,0.2519784875084679,0.5032405504323907,Low-error + high-uncertainty,395.4340000000001,2.4238,4,3,5,0.3181818181818182
C-1826,-4.76,-5.828833565539547,1.0688335655395467,1.0688335655395467,0.196471653368539,0.3924944920298081,Low-error + high-uncertainty,372.54900000000015,5.620300000000007,4,0,4,0.8333333333333334
B-4312,-1.8609,-2.978418419998448,1.1175184199984478,1.1175184199984478,0.1894605927020282,0.3697376553201814,Low-error + high-uncertainty,290.41200000000003,2.785700000000001,0,0,9,1.0
E-1200,-1.5,-0.9012184168510884,-0.5987815831489116,0.5987815831489116,0.2610481392003737,0.517133341340519,Low-error + high-uncertainty,113.204,1.5385,1,0,1,1.0
B-2768,-5.9563,-5.065210900535845,-0.891089099464154,0.891089099464154,0.2203565781348206,0.5127638895501816,Low-error + high-uncertainty,406.9290000000001,3.689800000000001,3,0,0,0.7777777777777778
C-1514,-4.91,-5.5964954539891165,0.6864954539891155,0.6864954539891155,0.2485299395135231,0.4557139317999175,Low-error + high-uncertainty,406.2690000000001,4.665500000000004,4,3,5,0.2631578947368421
B-4279,-1.5376,-2.579232869687702,1.041632869687702,1.041632869687702,0.1993707821457754,0.3579162483883054,Low-error + high-uncertainty,156.188,2.1435999999999997,2,2,1,0.0
I-11,-2.0,-2.9815403028691216,0.9815403028691214,0.9815403028691214,0.207324807735438,0.2932015549158508,Low-error + high-uncertainty,289.375,1.9309,3,1,4,0.5882352941176471
A-2688,-6.9330922951,-5.841085953392683,-1.0920063417073174,1.0920063417073174,0.1917723421579704,0.3727052227783334,Low-error + high-uncertainty,428.6100000000004,5.895800000000007,0,0,20,0.875
A-3929,-1.862006084,-2.810541797958848,0.9485357139588482,0.9485357139588482,0.2114789326265576,0.4194788049216713,Low-error + high-uncertainty,218.33699999999996,2.636400000000001,0,0,12,1.0
C-1824,-5.91,-5.257016719408045,-0.6529832805919553,0.6529832805919553,0.2520632650151889,0.3564712879605238,Low-error + high-uncertainty,344.4950000000001,4.840100000000005,4,0,3,0.8181818181818182
B-829,-2.451,-1.4850584274254397,-0.9659415725745601,0.9659415725745601,0.2086072994759595,0.388738348100849,Low-error + high-uncertainty,144.21399999999997,2.1298000000000004,0,0,5,0.875
C-218,-2.59,-1.9575633405002488,-0.6324366594997507,0.6324366594997507,0.2542349277096612,0.5600924953300899,Low-error + high-uncertainty,238.287,1.3510999999999995,1,0,3,0.5833333333333334
A-2473,-5.0368259397,-5.042543099549713,0.005717159849713244,0.21977226135988245,0.3108049126485503,0.4395445227197649,Low-error + high-uncertainty,348.3180000000001,3.8046400000000022,3,2,4,0.1111111111111111
E-660,-5.14,-6.154431019694598,1.014431019694598,1.014431019694598,0.200926011304119,0.3987684041042669,Low-error + high-uncertainty,314.5220000000001,6.694400000000005,0,0,12,1.0
C-2082,-2.66,-3.5197973569223677,0.8597973569223676,0.8597973569223676,0.2219035206979067,0.3138189685093184,Low-error + high-uncertainty,311.3810000000001,2.4245,5,1,2,0.4736842105263157
D-1547,-2.661,-3.5197973569223677,0.8587973569223677,0.8587973569223677,0.2219035206979067,0.3138189685093184,Low-error + high-uncertainty,311.3810000000001,2.4245,5,1,2,0.4736842105263157
A-2794,-8.2677435641,-7.401464306420922,-0.866279257679078,0.866279257679078,0.2202469785574732,0.4237920640729919,Low-error + high-uncertainty,740.9750000000001,7.746040000000011,4,2,12,0.6744186046511628
F-1177,-2.01,-2.9064664635912636,0.8964664635912637,0.8964664635912637,0.2160380084428201,0.5411421096612181,Low-error + high-uncertainty,287.23100000000005,1.5125999999999995,2,1,4,0.0
B-2903,-1.5584999999999998,-2.458671266562726,0.9001712665627258,0.9001712665627258,0.2154556802432139,0.3838897372179106,Low-error + high-uncertainty,271.338,1.562,1,1,7,0.4166666666666667
A-2690,-6.97376589,-6.078036172400652,-0.8957297175993478,0.8957297175993478,0.2159366614659777,0.40964710724315,Low-error + high-uncertainty,470.6910000000004,6.633800000000008,0,0,20,0.8888888888888888
B-2069,-2.7078,-3.374229770115374,0.6664297701153736,0.6664297701153736,0.2474881102066245,0.533539318301818,Low-error + high-uncertainty,184.194,2.3013000000000003,3,2,0,0.0833333333333333
C-1700,-4.26,-3.3627574236575715,-0.8972425763424284,0.8972425763424284,0.2155724065765428,0.4107525396674951,Low-error + high-uncertainty,179.24399999999997,2.819600000000001,1,1,3,0.2222222222222222
A-3202,-1.3871946661,-1.4615369457986798,0.07434227969867954,0.21859866737703335,0.3091452001212855,0.4371973347540665,Low-error + high-uncertainty,200.234,1.1387999999999998,1,0,2,0.8
B-3979,-2.5846,-2.3079034472928908,-0.2766965527071092,0.2766965527071092,0.3007561769778732,0.5937487348073953,Low-error + high-uncertainty,112.19699999999996,2.3105,1,1,1,0.3333333333333333
C-463,-5.2,-4.600813499285052,-0.5991865007149482,0.5991865007149482,0.2549369538315251,0.501273178407077,Low-error + high-uncertainty,301.47399999999993,4.330500000000004,3,1,5,0.7
B-1665,-0.3463,-0.9012184168510884,0.5549184168510883,0.5549184168510883,0.2610481392003737,0.517133341340519,Low-error + high-uncertainty,113.204,1.5385,1,0,1,1.0
B-2806,-4.1586,-3.674920627471698,-0.48367937252830195,0.48367937252830195,0.2704998265873418,0.5408026105364612,Low-error + high-uncertainty,331.35300000000007,1.7376,3,2,2,0.0666666666666666
B-2071,-3.99,-3.1922458763265738,-0.7977541236734264,0.7977541236734264,0.2270692100158053,0.4499584848552849,Low-error + high-uncertainty,244.331,3.302600000000001,0,0,11,0.8461538461538461
C-197,-2.02,-1.537330478987808,-0.4826695210121921,0.4826695210121921,0.2705400820567473,0.6083833915370571,Low-error + high-uncertainty,224.26,0.961,1,0,4,0.5454545454545454
A-461,-3.7709815003,-3.071957754309079,-0.6990237459909211,0.6990237459909211,0.2406086154821182,0.5052861644788718,Low-error + high-uncertainty,392.4670000000002,1.8957,4,0,2,0.7272727272727273
E-414,-3.77,-3.071957754309079,-0.6980422456909211,0.6980422456909211,0.2406086154821182,0.5052861644788718,Low-error + high-uncertainty,392.4670000000001,1.8957,4,0,2,0.7272727272727273
C-1988,-3.0400000000000005,-1.915838975972869,-1.1241610240271307,1.1241610240271307,0.1816872760208801,0.3470698385012389,Low-error + high-uncertainty,203.249,1.1268,2,2,2,0.4
A-2705,-7.0680633512,-6.222166153283826,-0.8458971979161737,0.8458971979161737,0.2199829161176204,0.3860251278325339,Low-error + high-uncertainty,584.8350000000002,8.02720000000001,0,0,28,0.8787878787878788
A-4306,-0.9360258625,-0.4022623774745352,-0.5337634850254648,0.5337634850254648,0.2627331432087937,0.3715607744107887,Low-error + high-uncertainty,144.12599999999998,-0.1366,1,0,0,0.6666666666666666
B-4045,-1.6374000000000002,-0.8312727925479767,-0.8061272074520233,0.8061272074520233,0.2249945538691918,0.4087831536376791,Low-error + high-uncertainty,68.11899999999999,1.4197,0,0,1,0.6
B-4381,-5.9019,-5.065210900535845,-0.8366890994641547,0.8366890994641547,0.2203565781348206,0.5127638895501816,Low-error + high-uncertainty,406.9290000000001,3.689800000000001,3,0,0,0.7777777777777778
G-776,-4.64,-4.1059913141640845,-0.5340086858359152,0.5340086858359152,0.2616210479069322,0.3699880341522448,Low-error + high-uncertainty,290.832,3.644400000000001,1,0,0,1.0
C-1113,-1.63,-0.6478772130172268,-0.9821227869827731,0.9821227869827731,0.1990067534787361,0.2814380497734677,Low-error + high-uncertainty,127.103,0.62632,1,1,1,0.25
A-2632,-6.820895006900001,-6.299484841025992,-0.5214101658740087,0.5214101658740087,0.2624172896945268,0.6323527411168239,Low-error + high-uncertainty,926.879,4.861600000000005,8,5,11,0.0
A-3169,0.8601209136,0.0339832370909713,0.8261376765090287,0.8261376765090287,0.2200444046413856,0.4568918555950752,Low-error + high-uncertainty,113.16,0.6766000000000001,1,0,0,0.8333333333333334
B-740,-3.3759,-4.4428969336019035,1.0669969336019034,1.0669969336019034,0.1859846663017719,0.3283376838394263,Low-error + high-uncertainty,185.355,3.8660000000000014,0,0,10,1.0
A-2947,0.1553573817,-0.765074041445582,0.920431423145582,0.920431423145582,0.2062216722357649,0.512178602242834,Low-error + high-uncertainty,139.154,0.0590999999999994,2,0,0,0.7142857142857143
B-3470,-5.3619,-5.53798792444945,0.17608792444944907,0.26008796611348445,0.2974349212233654,0.6597456400801462,Low-error + high-uncertainty,437.152,4.279179999999999,2,2,2,0.1666666666666666
A-2699,-6.888808287900001,-5.765978862528065,-1.1228294253719353,1.1228294253719353,0.1780992117004721,0.3547489270882904,Low-error + high-uncertainty,387.06000000000006,4.557800000000002,2,2,4,0.0666666666666666
B-3978,-2.3899,-1.844696640240205,-0.5452033597597948,0.5452033597597948,0.2577596153675469,0.4757404896825403,Low-error + high-uncertainty,98.17,2.05652,1,1,0,0.2
B-1156,-3.4264,-4.413729622938679,0.9873296229386791,0.9873296229386791,0.1960641888918879,0.2772766350265883,Low-error + high-uncertainty,408.36200000000014,3.005600000000002,4,4,4,0.1363636363636363
A-3067,-4.8670972664,-5.1481772084851105,0.28107994208511083,0.28107994208511083,0.2933603185700597,0.4148741411838701,Low-error + high-uncertainty,368.18600000000015,3.865700000000002,4,3,1,0.0555555555555555
A-3562,-0.09925521519999998,-0.9917053567342169,0.892450141534217,0.892450141534217,0.2085253302704392,0.417011793686309,Low-error + high-uncertainty,61.83300000000001,-2.0518,0,0,0,0.0
F-436,-3.18,-3.184213314307417,0.004213314307417219,0.23169371932563163,0.2997464433074159,0.6383827026624442,Low-error + high-uncertainty,460.05300000000005,1.9259,1,1,4,0.4545454545454545
B-3961,-2.4206,-2.8147074739812776,0.39410747398127777,0.39410747398127777,0.277177075223974,0.5503117052000785,Low-error + high-uncertainty,131.17799999999997,2.4763200000000003,2,2,0,0.1111111111111111
B-205,-1.9784,-2.4362982300616203,0.4578982300616202,0.4578982300616202,0.2683380262333587,0.6071083374629977,Low-error + high-uncertainty,152.237,2.401700000000001,2,0,0,0.9
D-1329,0.2769999999999999,-0.5631773689341928,0.8401773689341927,0.8401773689341927,0.215490069786696,0.3755638553553177,Low-error + high-uncertainty,176.124,-1.4074,1,0,2,0.5
C-2325,-4.58,-5.216770942403677,0.6367709424036768,0.6367709424036768,0.2435896333525189,0.4242103763162177,Low-error + high-uncertainty,570.934,3.7359000000000018,1,1,4,0.3636363636363636
C-2602,-2.6,-3.1557804675188432,0.5557804675188431,0.5557804675188431,0.2542803879033312,0.3596067732183825,Low-error + high-uncertainty,754.8929999999997,1.539200000000005,7,3,6,0.5384615384615384
A-1730,-3.0698306477,-1.9425714569958188,-1.1272591907041813,1.1272591907041813,0.1751049763347764,0.3275722601368995,Low-error + high-uncertainty,158.197,2.1257,0,0,4,0.625
B-2839,-3.8638,-2.9704092982588293,-0.8933907017411706,0.8933907017411706,0.2072619199219307,0.2931126181170809,Low-error + high-uncertainty,292.297,2.3338,1,1,7,0.6
A-2011,-5.151636178,-4.604310179688973,-0.5473259983110275,0.5473259983110275,0.2541781095625118,0.5079019159887981,Low-error + high-uncertainty,184.323,3.962100000000003,0,0,9,0.9166666666666666
B-1140,-1.5650000000000002,-1.3825217391394868,-0.18247826086051333,0.1896239572118681,0.3035212676776616,0.5430370010849412,Low-error + high-uncertainty,66.103,1.5025,1,0,0,0.2
F-590,-2.31,-3.3198280427850064,1.009828042785006,1.009828042785006,0.1901589752782766,0.3339553132897057,Low-error + high-uncertainty,308.18600000000004,2.6748000000000003,1,1,5,0.2727272727272727
