ID,scaffold_key,split
B-2486,C1O[C@H]2O[C@H]([C@H]3COCO3)C[C@H]2O1,train
B-2086,ACYCLIC_B-2086,train
C-2060,O=C(OCC(=O)N(C1CCCCC1)C1CCCCC1)c1ccccc1,train
B-1513,ACYCLIC_B-1513,train
D-2066,C1=CC2CCC1C2,train
A-5468,ACYCLIC_A-5468,train
B-2437,O=c1[nH]c(=O)n(-c2ccccc2)[nH]1,train
C-1713,c1ccccc1,train
B-1282,ACYCLIC_B-1282,train
B-2651,c1ccccc1,train
C-2290,O=C(Nc1ccccc1)c1ccccc1,train
B-146,c1c[nH]cn1,train
B-1811,c1ccccc1,train
B-835,O=C1COCO1,train
B-3504,c1ccccc1,train
B-3282,C(=Cn1cncn1)c1ccccc1,train
B-3283,C(=Cn1cncn1)c1ccccc1,train
B-3459,c1ccccc1,train
A-242,O=c1[nH]c2ccccc2[nH]1,train
B-2633,c1ccccc1,train
C-91,c1ccccc1,train
E-956,O=C(NC1CCCCC1)NS(=O)(=O)c1ccccc1,train
G-184,c1ccccc1,train
B-3268,O=C(Nc1ncncn1)NS(=O)(=O)c1ccccc1,train
B-1317,O=c1[nH]c(=O)c2ccccc2[nH]1,train
A-3393,ACYCLIC_A-3393,train
B-2055,ACYCLIC_B-2055,train
B-1848,O=c1[nH]c2ccccc2o1,train
B-1386,ACYCLIC_B-1386,train
H-432,c1ccccc1,train
C-1678,c1ccccc1,train
A-1808,O=C(Nc1ccccc1)c1ccccc1,train
F-847,c1cc2c3c(cccc3c1)CNC2,train
A-744,c1ccccc1,train
B-3718,c1ccccc1,train
C-942,O=S(=O)(Nc1ccccc1)c1ccccc1,train
B-4208,c1ccccc1,train
A-364,O=C(OCC1CO1)c1ccc(C(=O)OCC2CO2)cc1,train
A-3516,c1cncnc1,train
B-3677,c1ccccc1,train
B-1779,c1ccccc1,train
C-980,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,train
C-868,O=S(=O)(Nc1ccccc1)c1ccccc1,train
B-2335,ACYCLIC_B-2335,train
B-473,c1ccccc1,train
E-597,c1ccccc1,train
F-899,c1ccccc1,train
A-4153,O=C1C=CCCC1,train
C-2143,O=C(Nc1ccccc1)Nc1ccccc1,train
B-4337,C1=NCCS1,train
G-776,C1CCCCC1,train
B-4386,ACYCLIC_B-4386,train
A-3714,ACYCLIC_A-3714,train
C-2506,O=S(=O)(Nc1nncs1)c1ccccc1,train
A-5404,ACYCLIC_A-5404,train
B-2524,c1ccccc1,train
B-2241,ACYCLIC_B-2241,train
A-1135,c1ccccc1,train
B-4246,O=[PH](Sc1ccccc1)Sc1ccccc1,train
C-1731,c1ccccc1,train
B-2418,c1cnc2ncncc2n1,train
A-129,O=C1CCC(=O)O1,train
A-4325,O=C1NCCCN1,train
A-3132,c1ccccc1,train
A-1997,O=C1c2ccccc2C(=O)c2cc(-c3nc4cc5c(cc4o3)C(=O)c3ccccc3C5=O)ccc21,train
A-5475,O=c1c2ccccc2c(=O)c2c1ccc1c2[nH]c2c3c(=O)c4ccccc4c(=O)c3c3[nH]c4c(ccc5c(=O)c6ccccc6c(=O)c54)c3c12,train
C-869,O=S(=O)(Nc1ccccc1)c1ccccc1,train
A-564,c1ccccc1,train
B-2792,ACYCLIC_B-2792,train
F-912,O=C(c1ccsc1)c1cccc(CN2CCOCC2)c1,train
C-1148,c1ccccc1,train
C-589,O=c1[nH]cnc2c1ncn2C1CCCO1,train
C-631,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,train
A-1027,C(=C\c1ccccc1)/c1ccccc1,train
B-470,c1ccccc1,train
E-809,c1ccccc1,train
C-1229,O=c1cc[nH]c(=O)[nH]1,train
D-316,O=C(Nc1ncncn1)NS(=O)(=O)c1ccccc1,train
B-1292,ACYCLIC_B-1292,train
A-3397,c1ccccc1,train
A-2705,ACYCLIC_A-2705,train
B-3088,c1ccc(Oc2ccc(OC[C@@H]3COCO3)cc2)cc1,train
F-621,c1ccccc1,train
C-2236,O=C(c1ccccc1)c1ccccc1,train
A-3129,C1COCOC1,train
B-2354,c1ccccc1,train
B-2617,c1ccccc1,train
C-201,O=C1CCC2C(CCC3C4CCCC4CCC23)C1,train
A-171,ACYCLIC_A-171,train
A-348,ACYCLIC_A-348,train
F-568,O=S(=O)(Nc1nccs1)c1ccccc1,train
C-1537,ACYCLIC_C-1537,train
A-5021,ACYCLIC_A-5021,train
C-1739,O=c1cc[nH]c(=O)[nH]1,train
C-1735,O=c1cc[nH]c(=O)[nH]1,train
A-1796,C1CCCCC1,train
B-4336,ACYCLIC_B-4336,train
B-344,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1,train
B-2784,c1ccc2ncccc2c1,train
C-2156,c1ccc(C2CCCc3ccccc32)cc1,train
A-3700,c1ccccc1,train
B-1342,c1ccccc1,train
B-4622,c1ccccc1,train
A-89,O=C1CCCCC1,train
C-2569,O=S(=O)(Nc1nccc(Nc2ccccc2)n1)c1ccccc1,train
B-4569,O=C1C=CC2C(=C1)CC[C@H]1[C@@H]3CCCC3CC[C@H]21,train
A-1628,ACYCLIC_A-1628,train
A-2350,c1cncnc1,train
C-2405,c1ccccc1,train
B-1743,c1ccoc1,train
D-1913,c1ccc2c(c1)Cc1ccccc1-2,train
B-4174,c1ccccc1,train
C-688,O=C1CCSc2sccc21,train
C-920,O=S(=O)(Nc1ccccc1)c1ccccc1,train
D-1433,c1ccccc1,train
B-2487,c1cscn1,train
B-3346,c1cncnc1,train
C-74,ACYCLIC_C-74,train
A-5054,C1=Cc2ccccc2Nc2ccccc21,train
A-1750,C1CCCCC1,train
C-2090,c1ccccc1,train
C-2162,O=C(CCc1ccccc1)OCc1ccccc1,train
A-5812,O=C(CN=Nc1ccc(-c2ccc(N=NCC(=O)Nc3ccccc3)cc2)cc1)Nc1ccccc1,train
C-2041,c1ccc(Nc2ccccc2)cc1,train
F-451,c1ccccc1,train
B-63,c1ccc(C2CCNCC2)cc1,train
F-898,c1ccccc1,train
F-711,c1ccc2nc3ccccc3cc2c1,train
A-2077,c1ccccc1,train
A-3908,c1ccccc1,train
B-2360,c1ccccc1,train
B-3285,c1ccccc1,train
B-4605,c1ccc(Nc2ncncn2)cc1,train
C-1648,c1ccccc1,train
C-763,c1ccc2c(c1)CCc1ccccc1N2,train
B-2066,c1ccccc1,train
B-1411,ACYCLIC_B-1411,train
B-2817,c1ccccc1,train
B-2275,c1ccccc1,train
F-247,ACYCLIC_F-247,train
B-3946,c1ccccc1,train
B-2164,ACYCLIC_B-2164,train
A-3713,c1ccccc1,train
B-1305,ACYCLIC_B-1305,train
C-444,c1ccc(C(CCN2CCCC2)C2CCCCC2)cc1,train
B-3958,ACYCLIC_B-3958,train
C-1144,O=c1cc[nH]c(=O)[nH]1,train
B-450,O=C(Cc1ccccc1)OC1C[C@H]2CC[C@@H](C1)N2,train
F-173,ACYCLIC_F-173,train
C-1280,c1ccccc1,train
A-5063,O=C1CCC(=O)C1C/C=C1/CCCc2ccccc21,train
A-2772,c1ccccc1,train
B-2713,c1ccccc1,train
A-2819,c1ccccc1,train
I-54,O=c1cc[nH]c2ncccc12,train
F-952,O=C(c1ccccc1)c1ccccc1,train
C-973,O=S(=O)(Nc1ccccc1)c1ccccc1,train
B-2444,C1COC2(C1)CCCO2,train
B-3085,ACYCLIC_B-3085,train
B-2986,c1ccc(-c2ccc(OCn3cncn3)cc2)cc1,train
A-2566,S=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,train
B-3131,O=c1[nH]ccc2cccnc12,train
F-1084,O=c1ccn(C2CC2)c2cc(N3CCC3)ccc12,train
B-2095,O=C(Nc1ccccc1)c1ccccc1,train
D-2053,c1ccccc1,train
A-1423,ACYCLIC_A-1423,train
B-703,c1ccccc1,train
A-409,ACYCLIC_A-409,train
A-1475,ACYCLIC_A-1475,train
A-3281,ACYCLIC_A-3281,train
A-3514,c1ccccc1,train
A-4308,c1ccccc1,train
C-600,O=C(Nc1ccccc1)Nc1cnns1,train
F-547,c1ccc2c(c1)Cc1ccccc1-2,train
C-2330,O=C(NCc1ccc(OCCN2CCOCC2)cc1)c1ccco1,train
C-122,c1ccccc1,train
A-1215,O=S(=O)(Nc1ccccc1)c1ccccc1,train
B-3066,c1ccc(Oc2ccccc2)cc1,train
C-1199,O=c1cc[nH]c(=O)[nH]1,train
B-3986,ACYCLIC_B-3986,train
B-3486,c1ccc(CC2CCCC2Cn2cncn2)cc1,train
A-1865,c1ccccc1,train
B-3457,c1cncc(C2=NCCS2)c1,train
B-3801,c1ccccc1,train
A-4364,c1ccccc1,train
A-533,c1ccccc1,train
A-4167,c1ccccc1,train
B-3125,c1ccc(CCCN2CCOCC2)cc1,train
A-349,c1ccc(Sc2ccccc2)cc1,train
B-1096,c1ccccc1,train
C-319,c1ccccc1,train
F-753,c1cc2c3c(c1)OC1CCCC4C(C2)NCCC314,train
I-72,c1ccccc1,train
B-4309,c1ccccc1,train
A-3202,C1CCCCC1,train
A-3411,C1CCNCC1,train
A-994,c1ccccc1,train
A-3931,C1CCCCC1,train
A-4918,ACYCLIC_A-4918,train
B-2756,c1ccoc1,train
B-1545,ACYCLIC_B-1545,train
B-4210,c1ccccc1,train
C-2442,O=c1cc(-c2ccccc2)oc2ccccc12,train
B-84,c1ccccc1,train
B-1717,c1ccc2snnc2c1,train
A-1585,O=C(CN1CCOCC1)c1ccccc1,train
D-91,ACYCLIC_D-91,train
A-1728,c1ccccc1,train
B-1136,ACYCLIC_B-1136,train
A-4162,O=C1C=CCCC1,train
A-167,O=C(Oc1ccccc1)Oc1ccccc1,train
C-2279,c1ccc(Oc2ccccc2)cc1,train
C-1249,c1ccccc1,train
A-189,ACYCLIC_A-189,train
A-2720,ACYCLIC_A-2720,train
F-550,c1ccccc1,train
C-790,O=S(=O)(Nc1ccccc1)c1ccccc1,train
F-958,ACYCLIC_F-958,train
C-327,c1ccccc1,train
A-3067,O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,train
A-2702,ACYCLIC_A-2702,train
B-1831,c1ccccc1,train
B-1895,c1ccc2c(c1)Cc1ccccc1-2,train
F-592,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,train
F-383,O=C1OCc2ccccc21,train
B-763,O=C1CCC(=O)N1,train
A-1714,C1=CC2CCC1CC2,train
F-1109,O=C1CN=C(c2ccccc2)c2ccccc2N1,train
D-1339,c1ccc2[nH]ccc2c1,train
F-610,C1CCCCC1,train
A-1800,c1ccccc1,train
A-2569,c1ccccc1,train
H-315,ACYCLIC_H-315,train
B-4471,O=C1NCCN1c1nccs1,train
B-2177,O=C1CCC(C(=O)Nc2ccccc2)N1,train
B-1473,c1ccccc1,train
A-1670,O=C(Cc1ccccc1)OCCc1ccccc1,train
B-978,c1ccccc1,train
B-671,ACYCLIC_B-671,train
C-1630,ACYCLIC_C-1630,train
C-1787,O=c1cnc2ncncc2[nH]1,train
A-5061,C1=CCC2=C(C1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21,train
B-3699,c1ccccc1,train
A-1352,C1CC(N2CCOCC2)CCN1,train
A-2334,O=C(c1ccccc1)c1ccc(-c2ccccc2)cc1,train
C-865,O=S(=O)(Nc1ccccc1)c1ccccc1,train
A-2678,C1CCCCC1,train
B-1364,c1ccccc1,train
C-133,O=C1NC(=O)C2(CCCCC2)C(=O)N1,train
B-1943,ACYCLIC_B-1943,train
A-1549,C1CCCCC1,train
C-798,c1ccc(Oc2ccccc2)cc1,train
B-2888,c1ccccc1,train
C-2282,c1ccc2c(c1)[nH]c1ccccc12,train
B-2552,c1cnc2ncncc2n1,train
A-3549,c1ccccc1,train
C-406,C1CNCCN1,train
F-572,c1ccccc1,train
A-935,ACYCLIC_A-935,train
I-70,c1ccc2[nH]ccc2c1,train
A-2322,c1ccc(C(c2ccccc2)c2ccccn2)cc1,train
C-152,c1ccccc1,train
C-1870,c1cnc2ncncc2n1,train
B-1482,c1ccccc1,train
C-916,O=S(=O)(Nc1ccccc1)c1ccccc1,train
F-1006,O=c1cc(N2CCOCC2)oc2cc(OCc3ccccn3)ccc12,train
B-1558,c1ccccc1,train
B-1678,c1ccccc1,train
B-2816,O=C1CNC(=O)N1c1ccccc1,train
A-1798,O=C1c2ccccc2C(=O)N1SC1CCCCC1,train
C-1926,O=C1CCC(c2ccccc2)C(=O)N1,train
B-3132,O=c1n(-c2ccccc2)nc2n1CCCC2,train
C-105,c1ccccc1,train
B-2511,O=C1OCc2ccccc21,train
F-998,O=C(c1ccccc1)c1ccc2n1CCC2,train
F-716,c1ccc2nc3ccccc3cc2c1,train
F-549,c1ccccc1,train
A-1422,c1ccc(Oc2ccccc2)cc1,train
C-1246,c1ccccc1,train
C-112,c1ccccc1,train
C-1831,c1ccccc1,train
A-1839,c1ccccc1,train
D-2037,ACYCLIC_D-2037,train
B-2448,c1ccccc1,train
B-2501,c1ccc2nccnc2c1,train
F-944,O=c1ccn(Cc2ccccc2)c(=O)[nH]1,train
A-1877,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2CCS[C@H]12,train
F-181,ACYCLIC_F-181,train
B-1856,ACYCLIC_B-1856,train
A-2273,C(=C\CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1)/CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1,train
B-312,c1ccccc1,train
B-1238,c1ccccc1,train
B-3393,O=C1OCc2ccccc21,train
B-3410,c1ccccc1,train
A-247,O=c1ccocc1,train
B-367,c1ccc2ncccc2c1,train
B-1635,c1ccc2ncccc2c1,train
A-5027,C1CCCCC1,train
B-487,ACYCLIC_B-487,train
B-1064,O=C1OC[C@@H]2Cc3cc4c(cc3[C@@H](c3ccccc3)[C@@H]12)OCO4,train
A-433,c1ccccc1,train
C-161,c1ccccc1,train
A-1753,C1OOCOOCOO1,train
C-2355,O=C(c1ccccc1)n1c(=O)cc[nH]c1=O,train
C-21,C1=CCCCC1,train
B-4550,c1ccccc1,train
A-1337,ACYCLIC_A-1337,train
A-3399,c1ccccc1,train
D-1687,O=C(c1ccccc1)c1ccccc1,train
B-3623,c1ccccc1,train
A-3895,c1ccccc1,train
F-324,O=c1ccc2c(ccc3ccccc32)[nH]1,train
A-1149,c1ccc2ncccc2c1,train
C-1722,c1ccccc1,train
C-877,O=S(=O)(Nc1ccccc1)c1ccccc1,train
F-857,O=c1ccn(C2CCCO2)c(=O)[nH]1,train
A-2584,ACYCLIC_A-2584,train
B-3404,c1ccccc1,train
B-3659,c1ccccc1,train
A-3754,ACYCLIC_A-3754,train
A-5465,ACYCLIC_A-5465,train
A-1387,c1ccccc1,train
C-2107,O=C(Nc1ccccc1)c1ccccc1,train
A-3897,ACYCLIC_A-3897,train
E-411,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,train
F-435,O=c1cc[nH]cc1,train
B-2935,O=C1c2ccccc2C(=O)N1C1CCCCC1,train
F-146,ACYCLIC_F-146,train
F-590,c1ccccc1,train
F-182,ACYCLIC_F-182,train
B-25,c1ccccc1,train
B-4451,C1C[C@H]2OCC[C@H]2O1,train
B-701,c1ccc(-c2ccccc2)cc1,train
A-3746,ACYCLIC_A-3746,train
F-1120,C1OCC2OCOCC2O1,train
B-3295,c1ccccc1,train
B-2902,c1ccccc1,train
B-1883,c1ccc(Oc2ccccc2)cc1,train
A-4093,ACYCLIC_A-4093,train
B-1084,c1ccccc1,train
C-75,C1CC2OCCC2O1,train
B-3249,c1ccc(Oc2ccccn2)cc1,train
B-1015,c1ccccc1,train
F-635,c1ccccc1,train
C-435,c1ccccc1,train
B-4027,c1ccccc1,train
B-338,c1ccccc1,train
B-4511,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2CCC[C@H]21,train
A-3898,c1ccccc1,train
C-2596,O=C1NCC(=O)N2CCCCC2C(=O)N2CCCCC2C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC1Cc1ccccc1,train
A-4438,c1ccccc1,train
A-2491,O=C1CCC2[C@@H](CC[C@H]3[C@@H]4CCCC4CC[C@H]23)C1,train
B-3458,C1CCC2(CC1)OCCO2,train
C-2187,O=c1c2ccccc2nc2n1CCNC2,train
B-1442,ACYCLIC_B-1442,train
B-384,c1ccccc1,train
C-971,O=S(=O)(Nc1ccccc1)c1ccccc1,train
B-2641,c1ccccc1,train
E-93,ACYCLIC_E-93,train
F-402,c1ccccc1,train
B-3422,ACYCLIC_B-3422,train
D-1325,O=c1ccocc1,train
A-4629,O=C1C=CCC1,train
A-370,c1ccccc1,train
B-3456,ACYCLIC_B-3456,train
B-1322,ACYCLIC_B-1322,train
C-2169,c1ccc(N2CC2)cc1,train
C-393,c1ccoc1,train
B-2891,c1ccc2c(c1)CCCC2,train
B-4631,c1ccccc1,train
A-1506,ACYCLIC_A-1506,train
B-2233,O=c1[nH]c2ccccc2[nH]c1=O,train
A-5609,c1ccccc1,train
F-595,O=C1CC2CCC(C2)C1=O,train
B-1214,ACYCLIC_B-1214,train
C-1588,ACYCLIC_C-1588,train
F-968,O=S(=O)(NS(=O)(=O)c1ccccc1)c1ccccc1,train
A-1931,c1ccccc1,train
B-4201,c1ccccc1,train
C-559,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,train
C-2305,O=C(c1ccccc1)n1c(=O)cc[nH]c1=O,train
B-29,O=C1C=C2CC[C@@H]3[C@H](CCC4CCC[C@H]43)[C@H]2CC1,train
B-2005,O=C(c1ccccc1)c1ccccc1,train
C-1463,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,train
B-2157,c1ncc2[nH]cnc2n1,train
A-4264,ACYCLIC_A-4264,train
B-3158,c1ccoc1,train
B-2977,c1ccccc1,train
A-61,C1CCCCC1,train
B-4359,ACYCLIC_B-4359,train
I-11,O=C(Cc1ccccc1)O[C@H]1C[C@H]2CC[C@@H](C1)N2,train
C-2509,O=S(=O)(Nc1nncs1)c1ccccc1,train
C-586,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,train
B-3230,c1ccccc1,train
A-648,c1ccccc1,train
C-882,O=S(=O)(Nc1ccccc1)c1ccccc1,train
G-1011,c1cnccn1,train
A-15,O=C(OCCCOCCCOC(=O)c1ccccc1)c1ccccc1,train
C-1641,c1ccccc1,train
B-2727,c1ccccc1,train
D-290,c1cncnc1,train
B-783,O=C(Oc1ccccc1)c1ccccc1,train
A-3881,c1ccccc1,train
B-4542,c1ccccc1,train
A-3884,c1ccccc1,train
B-2489,c1ccccc1,train
A-3401,ACYCLIC_A-3401,train
C-624,O=c1ccn(C2CCCO2)c(=O)[nH]1,train
A-1172,c1ccccc1,train
B-1864,c1ccccc1,train
B-2048,ACYCLIC_B-2048,train
A-2359,c1ccccc1,train
B-550,C=C1C=CC(=O)O1,train
A-4170,c1ccccc1,train
F-565,C1CCCCC1,train
B-1388,ACYCLIC_B-1388,train
B-1570,ACYCLIC_B-1570,train
E-689,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,train
F-62,c1ccc2ncncc2c1,train
B-3179,ACYCLIC_B-3179,train
A-1713,ACYCLIC_A-1713,train
B-764,O=C1CCC(=O)N1,train
E-42,c1ccccc1,train
B-1275,ACYCLIC_B-1275,train
B-4355,ACYCLIC_B-4355,train
C-1298,c1ccccc1,train
B-250,ACYCLIC_B-250,train
B-3615,c1ccccc1,train
B-3722,C=C1C[C@]23CC1CC[C@H]2[C@@]12C=CCC(C(=O)O1)[C@H]2C3,train
C-839,O=S(=O)(Nc1ccccc1)c1ccccc1,train
B-4188,c1ccccc1,train
C-751,c1ccc(C2=NCCNc3ccccc32)cc1,train
A-1011,ACYCLIC_A-1011,train
D-1627,ACYCLIC_D-1627,train
B-849,c1ccccc1,train
C-1096,O=C1C=CC(=O)C=C1,train
C-1872,O=c1cc[nH]c(=O)[nH]1,train
B-592,ACYCLIC_B-592,train
B-2203,c1ccccc1,train
B-2436,c1ccc(Oc2cccnn2)cc1,train
C-2527,O=C(Nc1ccccn1)C1=Cc2sccc2S(=O)(=O)N1,train
C-277,c1ccccc1,train
A-2541,ACYCLIC_A-2541,train
F-1165,C1=Cn2c3c(c4ccccc42)CCN2CCCC1C32,train
F-559,O=C(Nc1ccccc1)c1ccccc1,train
B-912,c1ccccc1,train
D-1673,ACYCLIC_D-1673,train
B-3389,c1cnc2ncncc2n1,train
B-2736,c1cnc2ncncc2n1,train
A-4600,c1ccccc1,train
B-2420,ACYCLIC_B-2420,train
A-1106,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,train
B-2926,c1c[nH]cn1,train
C-1052,O=C1C2=CC3C(=O)C=CCC3CC2Cc2ccccc21,train
C-1909,O=C(COC(=O)c1ccccc1)NC1CCCCC1,train
B-1998,O=c1[nH]c(=O)c2n[se]nc2[nH]1,train
B-3579,C1=Cc2cccc3cccc1c23,train
F-679,O=S(=O)(Nc1cccc2ccccc12)c1ccccc1,train
C-2528,O=S(=O)(Nc1nncs1)c1ccccc1,train
I-62,O=C1C=CC[C@@H]2C[C@@H]3Cc4ccccc4C=C3C(=O)C12,train
B-2363,c1ccccc1,train
B-426,c1ccccc1,train
F-797,c1ccc(C2OCC(C3COC(c4ccccc4)O3)O2)cc1,train
C-2329,O=c1[nH]c(=O)c2[nH]c(-c3ccccc3)nc2[nH]1,train
F-828,O=C(c1ccccc1)n1ccc2ccccc21,train
B-2170,ACYCLIC_B-2170,train
B-3328,c1ccccc1,train
A-243,O=C1CN(/C=C/S(=O)(=O)c2ccccc2)C(=S)N1,train
C-2300,O=S(=O)(Nc1ncccn1)c1ccccc1,train
D-1791,O=c1cc[nH]c2ccccc12,train
A-1668,ACYCLIC_A-1668,train
B-2287,c1ccccc1,train
H-178,ACYCLIC_H-178,train
F-600,c1ccccc1,train
B-2830,ACYCLIC_B-2830,train
B-798,ACYCLIC_B-798,train
B-916,ACYCLIC_B-916,train
A-1401,C1CCCCC1,train
B-3237,ACYCLIC_B-3237,train
B-1802,c1ccccc1,train
F-840,c1ccccc1,train
F-866,O=C1C=CC2(CC1)Oc1ccccc1C2=O,train
A-2394,C1CCCCC1,train
A-1708,ACYCLIC_A-1708,train
B-2473,c1ccccc1,train
A-4631,c1ccccc1,train
B-3329,O=C1CC(=O)CC(c2ccccc2)C1,train
A-74,C1CC(COCC2CO2)CCC1COCC1CO1,train
E-907,c1ccccc1,train
B-3114,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1,train
A-4185,C1=CCCCC1,train
B-2068,O=C1OCCCN1/N=C/c1ccco1,train
F-1004,C1CCOCC1,train
B-354,c1ccc(-c2ccccc2)cc1,train
A-1329,c1ccccc1,train
A-183,O=C1CCC(=O)O1,train
B-772,c1ccc(C2CCCCC2)cc1,train
D-1405,C1CCCCC1,train
E-820,ACYCLIC_E-820,train
B-2564,c1ccccc1,train
C-2346,O=c1cc(Nc2ccccc2)cc[nH]1,train
F-634,c1ccccc1,train
F-421,c1ccccc1,train
F-339,c1ccccc1,train
C-1835,c1cnc2ncncc2n1,train
A-4146,c1ccccc1,train
A-1868,c1ccccc1,train
C-1133,c1c[nH]cn1,train
F-1147,c1ccoc1,train
A-4557,c1ccccc1,train
A-1211,c1ccccc1,train
B-2474,ACYCLIC_B-2474,train
B-2569,O=c1cc[nH]cc1,train
B-2752,c1ccoc1,train
A-1304,O=C(c1ccccc1)c1ccccc1,train
F-647,c1ccccc1,train
B-4226,c1ccccc1,train
A-1246,c1ccccc1,train
B-2062,c1cnc2c(c1)ccc1cccnc12,train
A-53,c1ccccc1,train
B-731,ACYCLIC_B-731,train
A-3536,ACYCLIC_A-3536,train
B-949,c1ccccc1,train
B-2905,c1ccccc1,train
A-1925,C1CCCCC1,train
A-1704,c1ccc(-c2nc3ccccc3s2)cc1,train
B-2796,c1ccccc1,train
G-825,ACYCLIC_G-825,train
B-3436,O=C1CN=C(c2ccccn2)N1,train
A-4597,ACYCLIC_A-4597,train
B-1378,ACYCLIC_B-1378,train
A-4147,c1ccccc1,train
B-2091,O=C1C[C@@H]2CCC1C2,train
B-2115,O=C(Oc1ccccc1)c1ccccc1,train
B-935,c1ccccc1,train
C-1697,c1ccccc1,train
B-4149,c1ccccc1,train
B-953,ACYCLIC_B-953,train
B-1218,C1CCCCC1,train
A-1134,O=C1NC2(CCCCCCCCCCC2)OC12CCNCC2,train
C-1901,c1ccccc1,train
B-1756,c1ccccc1,train
B-1441,c1ccccc1,train
F-1001,c1ccc2c(c1)CCc1ccccc1N2,train
B-2133,C1CCCCC1,train
B-2521,c1ccc(-c2csc(-c3ccccc3)n2)cc1,train
B-2998,c1ccc(Oc2ccccc2)cc1,train
A-1626,C=C1CC2CC1C1CCCC21,train
A-148,c1ccccc1,train
A-4922,C1CN(SSN2CCOCC2)CCO1,train
B-617,ACYCLIC_B-617,train
B-309,c1ccc2ncccc2c1,train
A-1370,c1ccccc1,train
C-682,c1ccc2[nH]cnc2c1,train
A-176,c1ccccc1,train
C-1645,c1ccccc1,train
B-2465,O=c1[nH]c2ccccc2[nH]c1=O,train
B-1967,ACYCLIC_B-1967,train
B-1787,c1ccccc1,train
A-1298,c1ccc2[nH]ccc2c1,train
E-1263,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,train
F-691,C1=Cc2ccccc2C(=C2CCNCC2)c2ccccc21,train
B-4250,c1ccccc1,train
G-923,c1ccccc1,train
B-1476,c1ccccc1,train
A-1679,C(=Nc1ccccc1)Nc1ccccc1,train
B-1159,O=c1cc[nH]c(=O)[nH]1,train
A-1021,c1cc(OCC2CO2)c2ccc(OCC3CO3)cc2c1,train
A-1245,ACYCLIC_A-1245,train
C-18,C1=CCCCC1,train
A-2342,O=C(c1ccccc1)c1ccc(OS(=O)(=O)c2cccc3c2CC=CC3=O)cc1,train
B-2092,c1ccccc1,train
B-4585,O=C1CNC(=O)N1,train
F-437,c1ccc2ncccc2c1,train
A-4920,ACYCLIC_A-4920,train
B-2346,ACYCLIC_B-2346,train
F-834,O=c1ccn(Cc2ccccc2)c(=O)[nH]1,train
B-3661,c1ccccc1,train
A-3795,ACYCLIC_A-3795,train
C-1435,O=c1[nH]cnc2n[nH]cc12,train
A-3919,ACYCLIC_A-3919,train
A-169,ACYCLIC_A-169,train
A-1399,ACYCLIC_A-1399,train
H-569,c1ccccc1,train
C-854,O=S(=O)(Nc1ccccc1)c1ccccc1,train
A-491,c1ccccc1,train
A-2049,O=C(OC1CCNCC1)C(Cc1ccccc1)C(=O)OC1CCNCC1,train
C-932,O=S(=O)(Nc1ccccc1)c1ccccc1,train
A-1843,C1CCCCC1,train
C-921,O=S(=O)(Nc1ccccc1)c1ccccc1,train
A-3934,c1ccccc1,train
A-4152,c1ccc(C2COCO2)cc1,train
A-1517,O=C1C=CCCC1,train
B-282,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,train
B-3684,c1ccccc1,train
H-427,ACYCLIC_H-427,train
A-3924,ACYCLIC_A-3924,train
B-1912,c1ccccc1,train
D-1573,ACYCLIC_D-1573,train
H-479,c1ccccc1,train
C-2148,O=C1CN(/N=C/c2ccco2)C(=O)N1,train
C-1054,O=c1oc2ccccc2cc1Cc1cc2ccccc2oc1=O,train
A-2943,c1ccccc1,train
A-5606,O=C(CN=Nc1ccc(-c2ccc(N=NCC(=O)Nc3ccccc3)cc2)cc1)Nc1ccccc1,train
C-1852,O=c1cnc2cncnc2[nH]1,train
C-1287,c1ccccc1,train
B-415,c1ccccc1,train
F-36,c1ccc2c(c1)[nH]c1cnccc12,train
B-1172,c1ccccc1,train
E-870,ACYCLIC_E-870,train
B-3552,C1CCCC1,train
B-4531,c1ccccc1,train
A-2606,O=C(Nc1ccccc1)C(=O)Nc1ccccc1,train
B-2510,c1ccccc1,train
B-2837,C=C1CCOC2NC(=O)C1NC2=O,train
