ID,InChIKey,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,PredictedSolubility,Residual,AbsoluteResidual,Name,SMILES,abs_residual,MolWt_diff,MolLogP_diff,TPSA_diff,HBA_diff,HBD_diff,Rotatable_diff,rdkit_valid,has_metal,formal_charge,is_charged,atom_count,heavy_atom_count_rdkit,component_count,is_multicomponent,carbon_count,high_mw_95,high_mw_99,high_logp_95,high_logp_99,large_structure_95,large_structure_99,multicomponent_record,extreme_residual_95,extreme_residual_99,id_occurrences,repeated_id,smiles_occurrences,repeated_smiles,single_component,metal_free,neutral,very_high_mw,very_high_logp,standard_analytical_domain,rdkit_valid_structure,rdkit_molwt,rdkit_mollogp,rdkit_tpsa,rdkit_hbd,rdkit_hba,rdkit_rotatable_bonds,rdkit_heavy_atom_count,rdkit_heteroatom_count,rdkit_aromatic_rings,rdkit_saturated_rings,rdkit_aliphatic_rings,rdkit_ring_count,rdkit_fraction_csp3,rdkit_molmr,rdkit_labute_asa,rdkit_balaban_j,rdkit_bertz_ct,max_fused_aromatic_ring_size,n_fused_aromatic_systems
B-2993,AIURIRUDHVDRFQ-UHFFFAOYSA-N,-7.5226,0.1562999999999998,2,G3,326.437,6.6206000000000005,-4.772119399163444,-2.750480600836556,2.750480600836556,"2,2',3,4,5-pentachlorobiphenyl",Clc1ccccc1c2cc(Cl)c(Cl)c(Cl)c2Cl,2.750480600836556,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,17,17,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,326.437,6.6206000000000005,0.0,0,0,1,17,5,2,0,0,2,0.0,76.92800000000001,124.00482845996932,2.733697850621109,577.348938365776,1,2
A-4528,NOWKCMXCCJGMRR-UHFFFAOYSA-N,1.3658352118,0.0,1,G1,43.069,-0.4104,-1.381978385569549,2.747813597369549,2.747813597369549,aziridine,C1CN1,2.747813597369549,7.105427357601002e-15,5.551115123125783e-17,0.0,0.0,0.0,0.0,True,False,0,False,3,3,1,False,2,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,43.069,-0.4104,21.94,1,1,0,3,1,0,1,1,1,1.0,12.869700000000002,19.64822417230497,2.25,7.509775004326937,0,0
B-1456,WNXJIVFYUVYPPR-UHFFFAOYSA-N,1.1303,0.0,1,G1,74.079,-0.0092999999999999,-1.6168645163592648,2.747164516359265,2.747164516359265,"1,3-dioxalane",C1COCO1,2.747164516359265,0.0,7.45931094670027e-17,0.0,0.0,0.0,0.0,True,False,0,False,5,5,1,False,3,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,74.079,-0.0092999999999999,18.46,0,2,0,5,2,0,1,1,1,1.0,16.771000000000004,30.690394562107297,2.083333333333333,16.464393446710154,0,0
C-2252,AVURWLKSFZBANQ-UHFFFAOYSA-N,-7.61,0.0,1,G1,342.43600000000004,6.745900000000002,-4.863135723512862,-2.7468642764871385,2.7468642764871385,"2,2',4,4',5-pentachlorodiphenyl  ether",ClC1=CC=C(OC2=C(Cl)C=C(Cl)C(=C2)Cl)C(=C1)Cl,2.7468642764871385,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,12,False,False,True,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,342.43600000000004,6.745900000000002,9.23,0,1,2,18,6,2,0,0,2,0.0,78.00800000000001,129.11837368947624,2.3669730660402712,597.2619082804617,1,2
A-5728,JMEWGCRUPXQFQL-UHFFFAOYSA-N,-7.0666256459,0.0,1,G1,381.2180000000002,4.982800000000002,-4.3199993911193655,-2.746626254780635,2.746626254780635,"1,2-dichloro-5,12-dihydroquino[2,3-b]acridine-7,14-dione",Clc1ccc2Nc3cc4C(=O)c5ccccc5Nc4cc3C(=O)c2c1Cl,2.746626254780635,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,26,26,1,False,20,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,381.2180000000002,4.982800000000002,65.72,2,2,0,26,6,5,0,0,5,0.0,107.72740000000005,155.5269338621817,2.0305070183554905,1499.619161524554,5,1
B-1457,JJMDCOVWQOJGCB-UHFFFAOYSA-N,0.9313,0.0,1,G1,117.14799999999998,0.2000000000000001,-1.8145765538990053,2.7458765538990058,2.7458765538990058,5-aminopentanoic acid,NCCCCC(O)=O,2.7458765538990058,0.0,2.775557561562892e-17,0.0,0.0,0.0,0.0,True,False,0,False,8,8,1,False,5,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,117.14799999999998,0.2000000000000001,63.32,2,2,4,8,3,0,0,0,0,0.8,30.54119999999999,48.49466603466847,2.822354554248032,72.82892142331043,0,0
C-2178,QDQGECFQVPRMEO-UHFFFAOYSA-N,-7.27,0.0,1,G1,307.991,6.092500000000001,-4.525416289119063,-2.7445837108809368,2.7445837108809368,"2,3',4,5-tetrachlorodiphenyl  ether",ClC1=CC=CC(=C1)OC2=CC(=C(Cl)C=C2Cl)Cl,2.7445837108809368,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,17,17,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,307.991,6.092500000000001,9.23,0,1,2,17,5,2,0,0,2,0.0,72.99800000000002,118.81510746259454,2.3304961380775597,554.1970467453648,1,2
B-597,XLLIQLLCWZCATF-UHFFFAOYSA-N,0.9276,0.0,1,G1,118.132,0.1959000000000001,-1.8158115402799613,2.7434115402799613,2.7434115402799613,2-methoxyethyl acetate,COCCOC(C)=O,2.7434115402799613,1.4210854715202004e-14,8.326672684688674e-17,0.0,0.0,0.0,0.0,True,False,0,False,8,8,1,False,5,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,118.132,0.1959000000000001,35.53,0,3,3,8,3,0,0,0,0,0.8,28.508999999999983,48.58763204447351,2.822354554248032,70.07403392114696,0,0
A-3098,SBZXBUIDTXKZTM-UHFFFAOYSA-N,0.8454562496,0.0134218751999999,2,G3,134.175,0.2958,-1.897564694284852,2.743020943884852,2.743020943884852,1-methoxy-2-(2-methoxyethoxy)ethane,COCCOCCOC,2.743020943884852,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,True,False,0,False,9,9,1,False,6,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,134.175,0.2958,27.69,0,3,6,9,3,0,0,0,0,1.0,34.57099999999999,55.90459728833323,2.595082706793886,41.56763141529687,0,0
A-6020,ROPXFXOUUANXRR-YPKPFQOOSA-N,-6.9758197173,0.0,1,G1,340.5040000000002,5.061800000000005,-4.235405477361036,-2.740414239938964,2.740414239938964,"1,4-bis(2-ethylhexyl) (2Z)-but-2-enedioate",CCCCC(CC)COC(=O)\C=C/C(=O)OCC(CC)CCCC,2.740414239938964,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,24,24,1,False,20,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,340.5040000000002,5.061800000000005,52.60000000000001,0,4,14,24,4,0,0,0,0,0.8,97.67000000000009,147.53368282828214,4.039404235710348,328.6503493057081,0,0
A-5803,HHBBIOLEJRWIGU-UHFFFAOYSA-N,-7.2887340171,0.1022639812500001,2,G3,414.108,5.354500000000002,-4.549275451281253,-2.739458565818748,2.739458565818748,"3-ethoxy-1,1,1,2,3,4,4,5,5,6,6,6-dodecafluoro-2-(trifluoromethyl)hexane",CCOC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,2.739458565818748,5.684341886080804e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,25,25,1,False,9,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,414.108,5.354500000000002,9.23,0,1,5,25,16,0,0,0,0,1.0,47.36299999999999,127.2553642164028,6.97859688554792,456.86437822436096,0,0
B-4164,WVLBCYQITXONBZ-UHFFFAOYSA-N,0.5526,0.0,1,G1,140.075,1.0337,-2.1867324314722136,2.7393324314722136,2.7393324314722136,trimethyl phosphate,CO[P](=O)(OC)OC,2.7393324314722136,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,8,8,1,False,3,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,140.075,1.0337,44.760000000000005,0,4,3,8,5,0,0,0,0,1.0,28.633499999999987,48.359381619618496,3.7910098125875034,82.43699516085105,0,0
A-3615,YCIMNLLNPGFGHC-UHFFFAOYSA-N,0.6123418909,0.05611815265,2,G3,110.11199999999998,1.0978,-2.126679248313436,2.739021139213436,2.739021139213436,"benzene-1,2-diol",Oc1ccccc1O,2.739021139213436,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,True,False,0,False,8,8,1,False,6,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,110.11199999999998,1.0978,40.46,2,2,0,8,2,1,0,0,1,0.0,29.771599999999992,47.01987062388899,3.134861511345448,162.63833891467198,1,1
A-4540,ALQSHHUCVQOPAS-UHFFFAOYSA-N,0.9823448956,0.0,1,G1,104.149,0.1413,-1.7565555011060034,2.738900396706004,2.738900396706004,"pentane-1,5-diol",OCCCCCO,2.738900396706004,0.0,2.775557561562892e-17,0.0,0.0,0.0,0.0,True,False,0,False,7,7,1,False,5,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,104.149,0.1413,40.46,2,2,4,7,2,0,0,0,0,1.0,28.022599999999983,43.787486989808,2.447472887876344,25.26112492884004,0,0
A-4539,WCVRQHFDJLLWFE-UHFFFAOYSA-N,0.9823448956,0.0,1,G1,104.149,0.1397,-1.7559642481264748,2.738309143726475,2.738309143726475,"pentane-1,2-diol",CCCC(O)CO,2.738309143726475,1.4210854715202004e-14,5.551115123125783e-17,0.0,0.0,0.0,0.0,True,False,0,False,7,7,1,False,5,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,104.149,0.1397,40.46,2,2,3,7,2,0,0,0,0,1.0,28.000599999999988,43.787486989808,2.831819966070785,37.06139398862029,0,0
A-6055,UWZSHGZRSZICIW-UHFFFAOYSA-N,-6.4416841407000005,0.0,1,G1,276.493,4.107100000000004,-3.703714991746765,-2.737969148953235,2.737969148953235,"triethoxy(2,4,4-trimethylpentyl)silane",CCO[Si](CC(C)CC(C)(C)C)(OCC)OCC,2.737969148953235,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,14,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,276.493,4.107100000000004,27.69,0,3,9,18,4,0,0,0,0,1.0,78.67500000000007,114.57510703560796,4.629200103222506,196.5553185806335,0,0
B-132,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,1.1072,0.0,1,G1,78.136,-0.0052999999999999,-1.629681106812182,2.7368811068121817,2.7368811068121817,dimethyl sulfoxide,C[S](C)=O,2.7368811068121817,0.0,7.112366251504909e-17,0.0,0.0,0.0,0.0,True,False,0,False,4,4,1,False,2,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,78.136,-0.0052999999999999,17.07,0,1,0,4,2,0,0,0,0,1.0,19.9904,28.478447345802078,2.8030394876740514,29.019550008653876,0,0
C-2215,XGQBUGNCZRJKJR-UHFFFAOYSA-N,-6.75,0.0,1,G1,246.35299999999992,5.180220000000004,-4.016033431854823,-2.733966568145177,2.733966568145177,"8,9,10,11-tetrahydro-7-methyl-1,2-benzanthracene; 8,9,10,11-tetrahydro-7-methyl-benz[a]anthracene",CC1=C2C=CC3=C(C=CC=C3)C2=CC4=C1CCCC4,2.733966568145177,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,19,19,1,False,19,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,246.35299999999992,5.180220000000004,0.0,0,0,0,19,0,3,0,1,4,0.2631578947368421,82.83300000000004,113.6136116014212,2.171740908419932,780.7446702833802,3,1
B-47,BTCSSZJGUNDROE-UHFFFAOYSA-N,1.1006,0.0,1,G1,103.12099999999998,-0.1900999999999997,-1.6312191848746205,2.7318191848746203,2.7318191848746203,4-aminobutyric acid,NCCCC(O)=O,2.7318191848746203,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,True,False,0,False,7,7,1,False,4,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,103.12099999999998,-0.1900999999999997,63.32,2,2,3,7,3,0,0,0,0,0.75,25.924199999999995,42.12972392027186,2.8219389370591843,62.71013448036486,0,0
A-2674,CZNRFEXEPBITDS-UHFFFAOYSA-N,-6.495513117200001,0.0,1,G1,250.38199999999995,4.473000000000004,-3.765952428159652,-2.7295606890403485,2.7295606890403485,"2,5-bis(1,1-dimethylpropyl)benzene-1,4-diol",CCC(C)(C)c1cc(O)c(cc1O)C(C)(C)CC,2.7295606890403485,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,16,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,250.38199999999995,4.473000000000004,40.46,2,2,4,18,2,1,0,0,1,0.625,76.40560000000006,110.66929176785509,3.379425183237454,389.2182552927973,1,1
B-2846,VQOFJPFYTCHPTR-UHFFFAOYSA-N,-6.8245,0.0,1,G1,257.547,5.313800000000001,-4.096680530375846,-2.727819469624154,2.727819469624154,"2,3',6-trichlorobiphenyl",Clc1cccc(c1)c2c(Cl)cccc2Cl,2.727819469624154,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,15,15,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,257.547,5.313800000000001,0.0,0,0,1,15,3,2,0,0,2,0.0,66.90800000000003,103.398296006206,2.634485416566369,471.72594705335234,1,2
B-1755,JWEDKKSQRXHXJD-UHFFFAOYSA-N,-7.0217,0.0,1,G1,333.255,5.2759000000000045,-4.294263092954454,-2.727436907045546,2.727436907045546,"2,4-d, octyl ester",CCCCCCCCOC(=O)COc1ccc(Cl)cc1Cl,2.727436907045546,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,21,21,1,False,16,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,333.255,5.2759000000000045,35.53,0,3,10,21,5,1,0,0,1,0.5625,86.29200000000004,136.0759692762839,2.109061009235428,435.5303072934392,1,1
A-4496,RYHBNJHYFVUHQT-UHFFFAOYSA-N,1.0549945152,0.0,1,G1,88.106,0.0332,-1.671772175581028,2.726766690781028,2.726766690781028,"1,4-dioxane",C1COCCO1,2.726766690781028,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,True,False,0,False,6,6,1,False,4,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,88.106,0.0332,18.46,0,2,0,6,2,0,1,1,1,1.0,21.637999999999995,37.05533667650391,2.0,21.019550008653876,0,0
A-5600,VITGLXQQMBOIOD-QSWGGJQDSA-N,-7.8662401992,0.0,1,G1,654.0790000000001,5.138000000000003,-5.1399397862971945,-2.726300412902805,2.726300412902805,"4-({5-[(4-carbamoylphenyl)carbamoyl]-2-methoxyphenyl}diazenyl)-N-(5-chloro-2,4-dimethoxyphenyl)-3-hydroxy-2-naphthamide",COc1cc(OC)c(NC(=O)C2=Cc3ccccc3C(=N/Nc4cc(ccc4OC)C(=O)Nc5ccc(cc5)C(N)=O)\C2=O)cc1Cl,2.726300412902805,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,47,47,1,False,34,True,False,False,False,True,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,654.0790000000001,5.138000000000003,170.44,4,9,10,47,13,4,0,1,5,0.088235294117647,178.67849999999973,273.70159876545097,1.4212047683442233,1972.3646213286531,1,4
C-724,HLQDGCWIOSOMDP-UHFFFAOYSA-N,-7.16,0.2160131065982392,3,G5,291.992,5.967200000000002,-4.4343999647696455,-2.7256000352303547,2.7256000352303547,"2,3,4,5-tetrachlorobiphenyl",ClC1=CC(=C(Cl)C(=C1Cl)Cl)C2=CC=CC=C2,2.7256000352303547,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,16,16,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,291.992,5.967200000000002,0.0,0,0,1,16,4,2,0,0,2,0.0,71.91800000000002,113.7015622330877,2.677072338935707,520.2871240740591,1,2
B-2347,SPAYAPLBTKGPME-UHFFFAOYSA-N,0.8412,0.0,1,G1,144.12599999999998,0.1818,-1.8832488624559007,2.724448862455901,2.724448862455901,"1,1-cyclopropanedicarboxylic acid, 2-methyl-",CC1CC1(C(O)=O)C(O)=O,2.724448862455901,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,True,False,0,False,10,10,1,False,6,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,144.12599999999998,0.1818,74.6,2,2,2,10,4,0,1,1,1,0.6666666666666666,31.48559999999999,57.46964215076291,2.8334968917905865,181.92449716458776,0,0
A-3348,RAXXELZNTBOGNW-UHFFFAOYSA-N,0.9683905422,0.0100549092,2,G3,68.079,0.4096999999999999,-1.7549301578062946,2.7233207000062944,2.7233207000062944,1H-imidazole,[nH]1ccnc1,2.7233207000062944,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,True,False,0,False,5,5,1,False,3,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,68.079,0.4096999999999999,28.68,1,1,0,5,2,1,0,0,1,0.0,18.587699999999995,29.860211521457774,3.1250000000000004,61.369930610534254,1,1
B-3001,CFEUGIGSIREATC-UHFFFAOYSA-N,-6.5557,0.0,1,G1,231.509,4.800000000000001,-3.834043707561145,-2.7216562924388548,2.7216562924388548,"1,3,7-trichloronaphthalene",Clc1ccc2cc(Cl)cc(Cl)c2c1,2.7216562924388548,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,13,13,1,False,10,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,231.509,4.800000000000001,0.0,0,0,0,13,3,2,0,0,2,0.0,58.978000000000016,91.02286633187718,2.865604547254021,462.9216660819962,2,1
B-2844,LCXMEXLGMKFLQO-UHFFFAOYSA-N,-7.8306,0.3275133110102378,3,G5,360.88200000000006,7.274,-5.109838833557244,-2.720761166442756,2.720761166442756,"2,3,3',4,4',5-hexachlorobiphenyl",Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,2.720761166442756,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,12,False,False,True,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,360.88200000000006,7.274,0.0,0,0,1,18,6,2,0,0,2,0.0,81.938,134.308094686851,2.6749554502007737,620.4500798683472,1,2
B-582,WSGYTJNNHPZFKR-UHFFFAOYSA-N,1.1483,0.0,1,G1,71.07900000000001,-0.10762,-1.5721476544836914,2.720447654483692,2.720447654483692,ethylene cyanohydrin,OCCC#N,2.720447654483692,0.0,5.551115123125783e-17,7.105427357601002e-15,0.0,0.0,0.0,True,False,0,False,5,5,1,False,3,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,71.07900000000001,-0.10762,44.02,1,2,1,5,2,0,0,0,0,0.6666666666666666,17.3158,30.65594869028749,2.483699570591265,45.344977967946406,0,0
B-3056,CKUBKYSLNCKBOI-UHFFFAOYSA-N,-7.1547,0.0,1,G1,291.992,5.967200000000001,-4.434399964769645,-2.7203000352303555,2.7203000352303555,"2,3',4,6-tetrachlorobiphenyl",Clc1cccc(c1)c2c(Cl)cc(Cl)cc2Cl,2.7203000352303555,5.684341886080804e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,16,16,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,291.992,5.967200000000001,0.0,0,0,1,16,4,2,0,0,2,0.0,71.91800000000002,113.70156223308769,2.6442951728742,511.2871240740591,1,2
A-5602,GRKDVZMVHOLESV-UHFFFAOYSA-N,-7.806077004,0.0,1,G1,556.6680000000002,5.728300000000002,-5.085832014417063,-2.7202449895829366,2.7202449895829366,pentabromobenzyl acrylate,Brc1c(Br)c(Br)c(COC(=O)C=C)c(Br)c1Br,2.7202449895829366,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,17,17,1,False,10,True,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,556.6680000000002,5.728300000000002,26.3,0,2,3,17,7,1,0,0,1,0.1,84.93500000000002,140.8143739026566,3.156668476652161,455.0699807840217,1,1
A-4514,WOFDVDFSGLBFAC-UHFFFAOYSA-N,1.1482586908,0.0,1,G1,71.07900000000001,-0.10922,-1.5715564015041628,2.719815092304163,2.719815092304163,2-hydroxypropanenitrile,CC(O)C#N,2.719815092304163,0.0,4.163336342344337e-17,7.105427357601002e-15,0.0,0.0,0.0,True,False,0,False,5,5,1,False,3,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,71.07900000000001,-0.10922,44.02,1,2,0,5,2,0,0,0,0,0.6666666666666666,17.2938,30.65594869028749,2.9394472463233274,52.40362799390803,0,0
B-3723,FOCAUTSVDIKZOP-UHFFFAOYSA-N,0.9277,2.28778486859889,4,G4,94.497,0.3098,-1.791846529389744,2.719546529389744,2.719546529389744,chloroacetic acid,OC(=O)CCl,2.719546529389744,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,5,5,1,False,2,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,94.497,0.3098,37.3,1,1,1,5,3,0,0,0,0,0.5,18.3558,34.36321522134761,2.847378923087672,42.91260938324327,0,0
A-5995,HTENFZMEHKCNMD-UHFFFAOYSA-N,-7.6331990421,0.0,1,G1,464.1120000000002,5.963000000000002,-4.913886967272182,-2.719312074827818,2.719312074827818,"4,10-dibromonaphtho[7,8,1,2,3-nopqr]tetraphene-6,12-dione",Brc1cc2C(=O)c3cccc4c(Br)cc5C(=O)c6cccc1c6c2c5c34,2.719312074827818,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,26,26,1,False,22,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,464.1120000000002,5.963000000000002,34.14,0,2,0,26,4,4,0,2,6,0.0,114.586,163.2103695042788,2.192583369832332,1465.1292922795546,4,1
A-4504,PFPUZMSQZJFLBK-UHFFFAOYSA-N,0.7028481462999999,1.5,2,G2,198.222,0.1309,-2.015626519869278,2.718474666169278,2.718474666169278,2-(2-oxoimidazolidin-1-yl)ethyl methacrylate,CC(=C)C(=O)OCCN1CCNC1=O,2.718474666169278,2.8421709430404014e-14,8.326672684688674e-17,0.0,0.0,0.0,0.0,True,False,0,False,14,14,1,False,9,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,198.222,0.1309,58.64,1,3,4,14,5,0,1,1,1,0.5555555555555556,50.74470000000002,82.70963904069475,2.17895001043104,262.7826815104895,0,0
G-14,QCKHVNQHBOGZER-UHFFFAOYSA-N,-6.98,0.0065499999999998,2,G3,393.698,4.7366,-4.263899302633867,-2.7161006973661337,2.7161006973661337,"1,2,4,5-Tetrabromobenzene",Brc1cc(Br)c(Br)cc1Br,2.7161006973661337,5.684341886080804e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,10,10,1,False,6,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,393.698,4.7366,0.0,0,0,0,10,4,1,0,0,1,0.0,57.242,92.9015935420624,3.2824629074535228,205.9198833722299,1,1
B-608,ZNQVEEAIQZEUHB-UHFFFAOYSA-N,1.0452,0.0,1,G1,90.122,0.0152,-1.6707548737038629,2.7159548737038626,2.7159548737038626,2-ethoxyethanol,CCOCCO,2.7159548737038626,0.0,4.6837533851373785e-17,0.0,0.0,0.0,0.0,True,False,0,False,6,6,1,False,4,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,90.122,0.0152,29.46,1,2,3,6,2,0,0,0,0,1.0,23.578799999999998,37.741856352722266,2.3390923149762908,17.509775004326936,0,0
A-4512,MLIREBYILWEBDM-UHFFFAOYSA-N,1.0702644103,0.0,1,G1,85.06200000000001,-0.0153199999999999,-1.6453350919877956,2.7155995022877955,2.7155995022877955,2-cyanoacetic acid,OC(=O)CC#N,2.7155995022877955,0.0,4.510281037539698e-17,7.105427357601002e-15,0.0,0.0,0.0,True,False,0,False,6,6,1,False,3,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,85.06200000000001,-0.0153199999999999,61.09,1,2,1,6,3,0,0,0,0,0.3333333333333333,17.865799999999997,34.81747079033126,3.1275799516775438,91.45654516950492,0,0
A-2404,ARXJGSRGQADJSQ-UHFFFAOYSA-N,1.0451691789,0.0,1,G1,90.122,0.0136000000000001,-1.670163620724334,2.715332799624334,2.715332799624334,1-methoxypropan-2-ol,COCC(C)O,2.715332799624334,0.0,1.214306433183765e-17,0.0,0.0,0.0,0.0,True,False,0,False,6,6,1,False,4,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,90.122,0.0136000000000001,29.46,1,2,2,6,2,0,0,0,0,1.0,23.556799999999992,37.741856352722266,2.6272148478988635,26.72905595320056,0,0
B-1348,VQDJODAWOFNASI-UHFFFAOYSA-N,0.6803,0.0,1,G1,146.142,0.5719,-2.0330380236697883,2.713338023669788,2.713338023669788,propylpropanedioic acid,CCCC(C(O)=O)C(O)=O,2.713338023669788,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,10,10,1,False,6,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,146.142,0.5719,74.6,2,2,4,10,4,0,0,0,0,0.6666666666666666,33.66959999999999,58.47547330429214,3.981406257698735,126.68324254705824,0,0
G-613,CPMZWWWXIWHTMU-UHFFFAOYSA-N,-7.32,0.0,1,G1,414.63000000000017,5.508800000000006,-4.607753290227894,-2.7122467097721064,2.7122467097721064,Diosgenin,C1C(O)CCC2(C)CC3CCC4(C)C5(C)CC6OCC(C)CC6OC5CC4C3C=C21,2.7122467097721064,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,30,30,1,False,27,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,414.63000000000017,5.508800000000006,38.69,1,3,0,30,3,0,5,6,6,0.925925925925926,117.9988000000001,182.52448025999152,1.330127588527747,746.3902102956506,0,0
B-4129,UUTNFLRSJBQQJM-UHFFFAOYSA-N,-7.8218,0.0,1,G1,360.88200000000006,7.274000000000001,-5.109838833557244,-2.711961166442755,2.711961166442755,"2,2',3,3',5,6'-hexachlorobiphenyl",Clc1cc(Cl)c(Cl)c(c1)c2c(Cl)ccc(Cl)c2Cl,2.711961166442755,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,12,False,False,True,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,360.88200000000006,7.274000000000001,0.0,0,0,1,18,6,2,0,0,2,0.0,81.938,134.30809468685104,2.81020763157126,620.4500798683472,1,2
